,0
662,8
663,1
664,9
665,8
666,4
667,9
668,4
669,5
670,5
671,9
672,4
673,4
674,5
675,9
676,9
677,8
678,4
679,1
680,1
681,0
682,6
683,2
684,4
685,7
686,2
687,0
688,3
689,0
690,3
691,6
692,6
693,5
694,6
695,7
696,1
697,3
698,3
699,1
700,2
701,9
702,0
703,1
704,5
705,8
706,1
707,6
708,8
709,4
710,2
711,4
712,3
713,0
714,7
715,4
716,5
717,4
718,6
719,3
720,5
721,9
722,7
723,0
724,5
725,3
726,2
727,0
728,5
729,1
730,6
731,5
732,7
733,5
734,9
735,5
736,4
737,1
738,0
739,8
740,4
741,8
742,7
743,6
744,5
745,2
746,8
747,7
748,3
749,6
750,6
751,3
752,3
753,4
754,5
755,4
756,0
757,0
758,9
759,1
760,0
761,1
762,7
763,3
764,4
765,0
766,4
767,4
768,1
769,6
770,7
771,1
772,4
773,3
774,2
775,2
776,1
777,1
778,0
779,7
780,3
781,0
782,5
783,8
784,4
785,1
786,4
787,0
788,6
789,3
790,0
791,4
792,9
793,4
794,2
795,0
796,4
797,7
798,2
799,2
800,0
801,1
802,2
803,4
804,0
805,2
806,3
807,2
808,4
809,3
810,1
811,6
812,7
813,0
814,2
815,2
816,0
817,0
818,3
819,1
820,2
821,9
822,8
823,3
824,2
825,1
826,3
827,2
828,1
829,1
830,8
831,3
832,0
833,1
834,0
835,2
836,9
837,1
838,0
839,1
840,0
841,6
842,4
843,2
844,2
845,1
846,2
847,2
848,3
849,7
850,5
851,4
852,9
853,6
854,6
855,5
856,2
857,9
858,0
859,8
860,9
861,5
862,0
863,7
864,4
865,8
866,5
867,0
868,7
869,1
870,5
871,3
872,0
873,2
874,9
875,3
876,5
877,9
878,5
879,2
880,7
881,8
882,0
883,0
884,8
885,6
886,9
887,1
888,7
889,4
890,6
891,6
892,4
893,0
894,7
895,3
896,2
897,6
898,8
899,0
900,3
901,6
902,7
903,5
904,1
905,3
906,2
907,4
908,5
909,5
910,7
911,9
912,9
913,0
914,2
915,3
916,8
917,0
918,3
919,4
920,8
921,1
922,5
923,8
924,3
925,3
926,8
927,0
928,1
929,3
930,2
931,8
932,8
933,6
934,9
935,3
936,8
937,4
938,4
939,7
940,8
941,7
942,2
943,1
944,2
945,4
946,5
947,6
948,0
949,9
950,4
951,2
952,4
953,4
954,8
955,3
956,3
957,9
958,9
959,1
960,1
961,9
962,7
963,2
964,8
965,6
966,1
967,2
968,9
969,2
970,8
971,0
972,1
973,0
974,0
975,8
976,4
977,2
978,0
979,5
980,8
981,1
982,7
983,9
984,3
985,1
986,6
987,8
988,6
989,1
990,9
991,0
992,6
993,4
994,3
995,9
996,0
997,9
998,0
999,6
1000,2
1001,6
1002,5
1003,7
1004,7
1005,1
1006,9
1007,4
1008,8
1009,2
1010,1
1011,3
1012,4
1013,6
1014,6
1015,6
1016,1
1017,8
1018,1
1019,1
1020,8
1021,5
1022,0
1023,4
1024,1
1025,6
1026,9
1027,1
1028,5
1029,6
1030,0
1031,0
1032,3
1033,5
1034,1
1035,4
1036,6
1037,3
1038,2
1039,2
1040,9
1041,9
1042,3
1043,7
1044,7
1045,3
1046,1
1047,5
1048,5
1049,2
1050,1
1051,5
1052,8
1053,3
1054,7
1055,9
1056,4
1057,8
1058,1
1059,3
1060,9
1061,8
1062,7
1063,6
1064,3
1065,3
1066,0
1067,4
1068,0
1069,6
1070,5
1071,6
1072,6
1073,8
1074,3
1075,2
1076,2
1077,2
1078,7
1079,4
1080,5
1081,0
1082,4
1083,3
1084,0
1085,6
1086,2
1087,2
1088,6
1089,9
1090,4
1091,4
1092,8
1093,2
1094,0
1095,0
1096,8
1097,5
1098,0
1099,1
1100,3
1101,8
1102,1
1103,8
1104,8
1105,8
1106,9
1107,8
1108,7
1109,9
1110,4
1111,0
1112,8
1113,0
1114,9
1115,9
1116,2
1117,4
1118,9
1119,5
1120,6
1121,2
1122,5
1123,7
1124,4
1125,1
1126,7
1127,5
1128,6
1129,5
1130,6
1131,7
1132,5
1133,0
1134,6
1135,4
1136,2
1137,1
1138,8
1139,4
1140,2
1141,6
1142,1
1143,6
1144,2
1145,5
1146,2
1147,2
1148,5
1149,6
1150,5
1151,1
1152,1
1153,5
1154,0
1155,0
1156,5
1157,8
1158,3
1159,7
1160,4
1161,6
1162,3
1163,1
1164,8
1165,4
1166,0
1167,5
1168,6
1169,5
1170,0
1171,8
1172,1
1173,6
1174,7
1175,2
1176,7
1177,8
1178,2
1179,2
1180,6
1181,6
1182,3
1183,1
1184,8
1185,5
1186,4
1187,4
1188,0
1189,1
1190,3
1191,6
1192,4
1193,6
1194,4
1195,3
1196,7
1197,6
1198,7
1199,4
1200,4
1201,3
1202,3
1203,5
1204,3
1205,1
1206,1
1207,0
1208,0
1209,9
1210,3
1211,5
1212,2
1213,3
1214,1
1215,4
1216,1
1217,5
1218,9
1219,3
1220,2
1221,4
1222,5
1223,4
1224,7
1225,8
1226,0
1227,8
1228,7
1229,4
1230,9
1231,2
1232,6
1233,1
1234,3
1235,0
1236,9
1237,3
1238,3
1239,1
1240,6
1241,0
1242,0
1243,3
1244,5
1245,6
1246,5
1247,5
1248,9
1249,0
1250,2
1251,0
1252,2
1253,4
1254,8
1255,4
1256,8
1257,8
1258,0
1259,7
1260,1
1261,8
1262,9
1263,6
1264,5
1265,2
1266,3
1267,6
1268,3
1269,2
1270,5
1271,3
1272,0
1273,5
1274,8
1275,4
1276,4
1277,3
1278,3
1279,0
1280,7
1281,4
1282,7
1283,4
1284,6
1285,3
1286,9
1287,3
1288,7
1289,9
1290,9
1291,0
1292,7
1293,8
1294,4
1295,7
1296,4
1297,8
1298,0
1299,4
1300,6
1301,6
1302,2
1303,6
1304,1
1305,7
1306,3
1307,9
1308,5
1309,7
1310,1
1311,4
1312,5
1313,5
1314,2
1315,0
1316,3
1317,8
1318,4
1319,5
1320,8
1321,7
1322,8
1323,0
1324,0
1325,9
1326,0
1327,9
1328,5
1329,3
1330,8
1331,9
1332,4
1333,1
1334,5
1335,4
1336,3
1337,0
1338,2
1339,2
1340,8
1341,3
1342,6
1343,0
1344,2
1345,5
1346,6
1347,4
1348,2
1349,2
1350,7
1351,6
1352,3
1353,4
1354,3
1355,9
1356,4
1357,9
1358,2
1359,8
1360,3
1361,0
1362,8
1363,1
1364,1
1365,5
1366,2
1367,6
1368,7
1369,5
1370,3
1371,3
1372,2
1373,7
1374,1
1375,9
1376,7
1377,3
1378,6
1379,8
1380,7
1381,6
1382,0
1383,3
1384,3
1385,4
1386,9
1387,2
1388,9
1389,7
1390,0
1391,2
1392,6
1393,4
1394,2
1395,0
1396,8
1397,0
1398,6
1399,8
1400,3
1401,5
1402,8
1403,3
1404,1
1405,3
1406,6
1407,3
1408,4
1409,9
1410,1
1411,1
1412,5
1413,5
1414,1
1415,3
1416,7
1417,4
1418,6
1419,8
1420,1
1421,1
1422,2
1423,6
1424,1
1425,3
1426,6
1427,3
1428,2
1429,2
1430,0
1431,6
1432,9
1433,4
1434,1
1435,0
1436,1
1437,3
1438,8
1439,9
1440,8
1441,9
1442,4
1443,3
1444,2
1445,5
1446,7
1447,8
1448,0
1449,7
1450,6
1451,9
1452,3
1453,4
1454,2
1455,4
1456,8
1457,0
1458,3
1459,1
1460,9
1461,4
1462,2
1463,8
1464,9
1465,8
1466,5
1467,9
1468,4
1469,5
1470,4
1471,8
1472,6
1473,6
1474,1
1475,4
1476,8
1477,1
1478,9
1479,7
1480,1
1481,3
1482,3
1483,7
1484,6
1485,4
1486,8
1487,1
1488,6
1489,2
1490,7
1491,8
1492,0
1493,0
1494,4
1495,5
1496,6
1497,0
1498,0
1499,0
1500,4
1501,3
1502,8
1503,7
1504,6
1505,9
1506,8
1507,0
1508,2
1509,3
1510,4
1511,8
1512,8
1513,4
1514,1
1515,4
1516,1
1517,3
1518,1
1519,5
1520,4
1521,6
1522,0
1523,2
1524,1
1525,3
1526,0
1527,7
1528,0
1529,6
1530,2
1531,6
1532,7
1533,2
1534,5
1535,2
1536,8
1537,3
1538,6
1539,2
1540,3
1541,7
1542,5
1543,3
1544,7
1545,5
1546,0
1547,9
1548,4
1549,3
1550,2
1551,1
1552,1
1553,3
1554,7
1555,4
1556,9
1557,8
1558,9
1559,2
1560,7
1561,1
1562,7
1563,9
1564,3
1565,3
1566,5
1567,4
1568,6
1569,6
1570,3
1571,1
1572,1
1573,0
1574,9
1575,3
1576,3
1577,7
1578,5
1579,5
1580,4
1581,4
1582,6
1583,3
1584,6
1585,4
1586,0
1587,2
1588,8
1589,6
1590,0
1591,8
1592,0
1593,0
1594,1
1595,6
1596,3
1597,7
1598,7
1599,9
1600,3
1601,6
1602,3
1603,6
1604,8
1605,4
1606,6
1607,4
1608,1
1609,1
1610,1
1611,0
1612,4
1613,6
1614,1
1615,5
1616,3
1617,7
1618,2
1619,3
1620,3
1621,7
1622,6
1623,0
1624,4
1625,7
1626,0
1627,8
1628,8
1629,9
1630,3
1631,5
1632,4
1633,7
1634,4
1635,2
1636,5
1637,4
1638,6
1639,7
1640,1
1641,4
1642,2
1643,1
1644,9
1645,3
1646,6
1647,4
1648,5
1649,3
1650,6
1651,7
1652,0
1653,0
1654,8
1655,5
1656,4
1657,7
1658,5
1659,6
1660,0
1661,8
1662,2
1663,7
1664,8
1665,0
1666,5
1667,5
1668,9
1669,6
1670,6
1671,5
1672,7
1673,2
1674,1
1675,5
1676,5
1677,2
1678,4
1679,7
1680,2
1681,9
1682,2
1683,6
1684,9
1685,8
1686,7
1687,9
1688,6
1689,4
1690,9
1691,3
1692,1
1693,6
1694,2
1695,1
1696,7
1697,9
1698,4
1699,6
1700,1
1701,5
1702,4
1703,4
1704,3
1705,0
1706,4
1707,8
1708,1
1709,0
1710,3
1711,0
1712,9
1713,7
1714,9
1715,4
1716,2
1717,3
1718,1
1719,0
1720,6
1721,9
1722,0
1723,5
1724,2
1725,4
1726,3
1727,8
1728,3
1729,2
1730,8
1731,6
1732,2
1733,0
1734,6
1735,6
1736,9
1737,3
1738,0
1739,3
1740,4
1741,7
1742,7
1743,2
1744,9
1745,9
1746,6
1747,2
1748,6
1749,1
1750,9
1751,9
1752,6
1753,5
1754,3
1755,8
1756,3
1757,0
1758,6
1759,8
1760,2
1761,5
1762,4
1763,1
1764,7
1765,2
1766,0
1767,9
1768,0
1769,6
1770,1
1771,7
1772,1
1773,3
1774,8
1775,5
1776,2
1777,7
1778,0
1779,3
1780,1
1781,8
1782,8
1783,1
1784,6
1785,1
1786,9
1787,0
1788,7
1789,0
1790,4
1791,8
1792,3
1793,6
1794,9
1795,8
1796,7
1797,1
1798,5
1799,3
1800,0
1801,8
1802,7
1803,4
1804,6
1805,9
1806,3
1807,3
1808,1
1809,8
1810,4
1811,4
1812,1
1813,6
1814,7
1815,8
1816,9
1817,8
1818,2
1819,5
1820,5
1821,7
1822,7
1823,6
1824,0
1825,0
1826,7
1827,5
1828,3
1829,3
1830,0
1831,4
1832,6
1833,5
1834,6
1835,2
1836,2
1837,1
1838,7
1839,4
1840,0
1841,5
1842,8
1843,0
1844,5
1845,9
1846,0
1847,7
1848,4
1849,7
1850,5
1851,1
1852,7
1853,3
1854,2
1855,7
1856,3
1857,4
1858,6
1859,1
1860,1
1861,8
1862,2
1863,4
1864,7
1865,7
1866,6
1867,1
1868,6
1869,8
1870,5
1871,4
1872,6
1873,9
1874,5
1875,0
1876,0
1877,2
1878,2
1879,9
1880,0
1881,8
1882,0
1883,2
1884,4
1885,1
1886,6
1887,5
1888,0
1889,2
1890,4
1891,5
1892,8
1893,4
1894,4
1895,4
1896,7
1897,8
1898,5
1899,3
1900,4
1901,6
1902,4
1903,8
1904,9
1905,2
1906,9
1907,3
1908,6
1909,2
1910,1
1911,6
1912,9
1913,9
1914,1
1915,8
1916,7
1917,4
1918,0
1919,0
1920,3
1921,4
1922,0
1923,6
1924,1
1925,7
1926,7
1927,4
1928,5
1929,3
1930,7
1931,0
1932,4
1933,4
1934,9
1935,2
1936,1
1937,2
1938,8
1939,8
1940,4
1941,5
1942,2
1943,6
1944,8
1945,1
1946,8
1947,6
1948,4
1949,2
1950,8
1951,5
1952,6
1953,3
1954,4
1955,3
1956,5
1957,6
1958,2
1959,7
1960,6
1961,7
1962,4
1963,1
1964,4
1965,5
1966,2
1967,4
1968,4
1969,6
1970,4
1971,4
1972,9
1973,0
1974,6
1975,8
1976,0
1977,2
1978,3
1979,7
1980,5
1981,1
1982,6
1983,6
1984,3
1985,3
1986,2
1987,8
1988,7
1989,2
1990,2
1991,8
1992,9
1993,4
1994,5
1995,2
1996,2
1997,9
1998,4
1999,9
2000,5
2001,5
2002,2
2003,6
2004,6
2005,6
2006,6
2007,5
2008,0
2009,9
2010,2
2011,8
2012,5
2013,8
2014,2
2015,2
2016,0
2017,6
2018,8
2019,5
2020,3
2021,2
2022,8
2023,5
2024,9
2025,6
2026,1
2027,0
2028,9
2029,6
2030,8
2031,5
2032,5
2033,2
2034,4
2035,8
2036,0
2037,1
2038,1
2039,5
2040,3
2041,6
2042,3
2043,8
2044,2
2045,5
2046,7
2047,0
2048,2
2049,3
2050,3
2051,7
2052,5
2053,9
2054,3
2055,4
2056,9
2057,0
2058,7
2059,9
2060,8
2061,2
2062,9
2063,3
2064,4
2065,7
2066,1
2067,9
2068,5
2069,8
2070,0
2071,8
2072,0
2073,7
2074,8
2075,4
2076,1
2077,9
2078,6
2079,7
2080,4
2081,6
2082,1
2083,4
2084,1
2085,2
2086,4
2087,0
2088,6
2089,2
2090,8
2091,8
2092,8
2093,5
2094,4
2095,2
2096,9
2097,6
2098,5
2099,6
2100,0
2101,9
2102,0
2103,9
2104,4
2105,5
2106,9
2107,1
2108,7
2109,6
2110,2
2111,3
2112,9
2113,3
2114,5
2115,7
2116,4
2117,5
2118,5
2119,6
2120,5
2121,5
2122,6
2123,1
2124,7
2125,9
2126,7
2127,9
2128,9
2129,0
2130,8
2131,6
2132,5
2133,6
2134,3
2135,5
2136,0
2137,8
2138,1
2139,5
2140,9
2141,8
2142,3
2143,6
2144,1
2145,8
2146,1
2147,4
2148,8
2149,8
2150,1
2151,0
2152,3
2153,3
2154,2
2155,0
2156,1
2157,4
2158,3
2159,0
2160,3
2161,5
2162,1
2163,0
2164,8
2165,6
2166,3
2167,3
2168,2
2169,0
2170,1
2171,9
2172,0
2173,4
2174,7
2175,3
2176,1
2177,5
2178,1
2179,8
2180,4
2181,8
2182,0
2183,1
2184,7
2185,3
2186,4
2187,7
2188,7
2189,8
2190,3
2191,1
2192,9
2193,8
2194,1
2195,7
2196,9
2197,6
2198,9
2199,6
2200,3
2201,3
2202,9
2203,4
2204,1
2205,6
2206,6
2207,0
2208,4
2209,0
2210,9
2211,3
2212,1
2213,1
2214,8
2215,5
2216,8
2217,7
2218,2
2219,3
2220,7
2221,5
2222,0
2223,3
2224,6
2225,8
2226,2
2227,2
2228,1
2229,4
2230,8
2231,0
2232,0
2233,7
2234,3
2235,3
2236,8
2237,2
2238,3
2239,4
2240,0
2241,7
2242,5
2243,7
2244,0
2245,9
2246,1
2247,0
2248,4
2249,0
2250,6
2251,6
2252,5
2253,0
2254,5
2255,7
2256,5
2257,8
2258,7
2259,3
2260,6
2261,9
2262,3
2263,4
2264,3
2265,2
2266,5
2267,4
2268,1
2269,5
2270,7
2271,2
2272,3
2273,4
2274,8
2275,2
2276,8
2277,1
2278,8
2279,9
2280,3
2281,6
2282,1
2283,1
2284,5
2285,8
2286,9
2287,5
2288,9
2289,0
2290,9
2291,1
2292,2
2293,4
2294,7
2295,1
2296,4
2297,1
2298,9
2299,4
2300,2
2301,1
2302,5
2303,5
2304,1
2305,0
2306,3
2307,3
2308,1
2309,9
2310,0
2311,4
2312,8
2313,0
2314,7
2315,2
2316,5
2317,8
2318,8
2319,9
2320,0
2321,5
2322,9
2323,5
2324,9
2325,5
2326,6
2327,1
2328,9
2329,4
2330,7
2331,0
2332,8
2333,6
2334,0
2335,6
2336,9
2337,0
2338,9
2339,0
2340,9
2341,4
2342,0
2343,7
2344,1
2345,7
2346,0
2347,3
2348,6
2349,2
2350,6
2351,4
2352,5
2353,8
2354,3
2355,8
2356,9
2357,0
2358,8
2359,5
2360,7
2361,3
2362,1
2363,8
2364,4
2365,8
2366,8
2367,8
2368,9
2369,1
2370,6
2371,3
2372,1
2373,9
2374,4
2375,9
2376,5
2377,3
2378,9
2379,3
2380,4
2381,5
2382,6
2383,4
2384,0
2385,8
2386,2
2387,9
2388,7
2389,0
2390,7
2391,2
2392,5
2393,5
2394,3
2395,9
2396,3
2397,9
2398,4
2399,3
2400,0
2401,2
2402,4
2403,9
2404,9
2405,7
2406,6
2407,0
2408,9
2409,2
2410,4
2411,2
2412,8
2413,9
2414,4
2415,8
2416,8
2417,5
2418,6
2419,1
2420,8
2421,2
2422,5
2423,7
2424,5
2425,8
2426,6
2427,3
2428,4
2429,5
2430,1
2431,8
2432,3
2433,3
2434,8
2435,9
2436,5
2437,2
2438,6
2439,0
2440,7
2441,6
2442,6
2443,0
2444,1
2445,8
2446,5
2447,3
2448,6
2449,8
2450,4
2451,3
2452,5
2453,3
2454,8
2455,4
2456,9
2457,0
2458,9
2459,2
2460,8
2461,2
2462,3
2463,0
2464,5
2465,6
2466,7
2467,5
2468,8
2469,0
2470,1
2471,3
2472,3
2473,3
2474,3
2475,0
2476,4
2477,7
2478,7
2479,4
2480,6
2481,5
2482,5
2483,2
2484,5
2485,9
2486,1
2487,1
2488,3
2489,9
2490,3
2491,1
2492,7
2493,5
2494,5
2495,4
2496,7
2497,7
2498,4
2499,4
2500,8
2501,3
2502,3
2503,3
2504,5
2505,5
2506,0
2507,0
2508,3
2509,2
2510,8
2511,2
2512,6
2513,2
2514,1
2515,6
2516,5
2517,2
2518,1
2519,4
2520,9
2521,7
2522,0
2523,5
2524,6
2525,1
2526,8
2527,8
2528,7
2529,5
2530,4
2531,5
2532,4
2533,3
2534,3
2535,9
2536,9
2537,9
2538,1
2539,7
2540,4
2541,7
2542,2
2543,0
2544,9
2545,5
2546,2
2547,8
2548,5
2549,1
2550,2
2551,6
2552,1
2553,1
2554,4
2555,7
2556,8
2557,2
2558,0
2559,2
2560,3
2561,6
2562,3
2563,0
2564,1
2565,1
2566,9
2567,2
2568,7
2569,4
2570,9
2571,4
2572,2
2573,2
2574,3
2575,6
2576,8
2577,8
2578,7
2579,8
2580,2
2581,4
2582,8
2583,6
2584,4
2585,3
2586,6
2587,6
2588,5
2589,2
2590,1
2591,4
2592,5
2593,4
2594,7
2595,7
2596,9
2597,3
2598,5
2599,0
2600,1
2601,9
2602,5
2603,6
2604,5
2605,7
2606,1
2607,9
2608,8
2609,0
2610,5
2611,9
2612,7
2613,8
2614,0
2615,4
2616,5
2617,0
2618,6
2619,7
2620,3
2621,8
2622,6
2623,9
2624,2
2625,9
2626,6
2627,5
2628,5
2629,6
2630,5
2631,2
2632,3
2633,0
2634,9
2635,4
2636,1
2637,7
2638,2
2639,1
2640,5
2641,8
2642,8
2643,4
2644,7
2645,4
2646,4
2647,2
2648,1
2649,3
2650,3
2651,1
2652,5
2653,6
2654,5
2655,6
2656,0
2657,5
2658,1
2659,3
2660,1
2661,4
2662,0
2663,9
2664,0
2665,5
2666,2
2667,3
2668,4
2669,3
2670,7
2671,5
2672,4
2673,1
2674,2
2675,3
2676,3
2677,3
2678,8
2679,9
2680,2
2681,5
2682,9
2683,6
2684,6
2685,4
2686,9
2687,5
2688,9
2689,4
2690,1
2691,1
2692,0
2693,8
2694,1
2695,5
2696,2
2697,7
2698,4
2699,8
2700,7
2701,8
2702,9
2703,6
2704,0
2705,3
2706,4
2707,7
2708,8
2709,4
2710,7
2711,2
2712,4
2713,5
2714,2
2715,6
2716,9
2717,3
2718,8
2719,4
2720,1
2721,1
2722,3
2723,3
2724,7
2725,5
2726,2
2727,5
2728,5
2729,8
2730,1
2731,6
2732,9
2733,4
2734,5
2735,2
2736,2
2737,8
2738,0
2739,1
2740,9
2741,9
2742,7
2743,4
2744,4
2745,5
2746,2
2747,2
2748,2
2749,6
2750,5
2751,9
2752,3
2753,7
2754,0
2755,2
2756,3
2757,2
2758,0
2759,9
2760,4
2761,1
2762,5
2763,2
2764,4
2765,6
2766,0
2767,5
2768,6
2769,8
2770,3
2771,2
2772,9
2773,5
2774,0
2775,7
2776,6
2777,9
2778,6
2779,5
2780,5
2781,7
2782,2
2783,9
2784,0
2785,0
2786,0
2787,4
2788,5
2789,3
2790,2
2791,5
2792,9
2793,1
2794,5
2795,1
2796,2
2797,0
2798,3
2799,3
2800,4
2801,4
2802,2
2803,1
2804,1
2805,3
2806,1
2807,1
2808,1
2809,1
2810,2
2811,7
2812,3
2813,3
2814,3
2815,6
2816,0
2817,8
2818,6
2819,5
2820,7
2821,7
2822,5
2823,3
2824,8
2825,3
2826,7
2827,9
2828,8
2829,6
2830,3
2831,8
2832,9
2833,1
2834,3
2835,3
2836,0
2837,4
2838,9
2839,4
2840,9
2841,4
2842,6
2843,5
2844,3
2845,4
2846,6
2847,7
2848,9
2849,6
2850,0
2851,6
2852,6
2853,5
2854,2
2855,3
2856,8
2857,5
2858,9
2859,9
2860,2
2861,1
2862,5
2863,3
2864,0
2865,5
2866,8
2867,0
2868,6
2869,8
2870,6
2871,6
2872,5
2873,3
2874,0
2875,8
2876,8
2877,6
2878,8
2879,5
2880,5
2881,1
2882,2
2883,0
2884,5
2885,2
2886,6
2887,3
2888,0
2889,3
2890,0
2891,6
2892,6
2893,4
2894,0
2895,1
2896,7
2897,9
2898,6
2899,8
2900,7
2901,8
2902,9
2903,6
2904,0
2905,2
2906,6
2907,8
2908,0
2909,2
2910,3
2911,5
2912,1
2913,7
2914,7
2915,6
2916,0
2917,4
2918,3
2919,1
2920,8
2921,4
2922,8
2923,5
2924,6
2925,7
2926,9
2927,6
2928,0
2929,5
2930,6
2931,2
2932,1
2933,7
2934,6
2935,7
2936,9
2937,3
2938,4
2939,0
2940,1
2941,0
2942,7
2943,5
2944,9
2945,7
2946,6
2947,0
2948,6
2949,0
2950,3
2951,2
2952,7
2953,3
2954,6
2955,0
2956,3
2957,7
2958,7
2959,5
2960,2
2961,0
2962,0
2963,6
2964,2
2965,3
2966,1
2967,6
2968,6
2969,6
2970,4
2971,6
2972,2
2973,1
2974,3
2975,4
2976,3
2977,5
2978,5
2979,2
2980,0
2981,1
2982,2
2983,6
2984,7
2985,7
2986,7
2987,2
2988,5
2989,1
2990,2
2991,1
2992,6
2993,7
2994,1
2995,6
2996,5
2997,5
