,0
609,5
610,9
611,9
612,9
613,3
614,1
615,5
616,3
617,3
618,5
619,6
620,0
621,1
622,9
623,7
624,9
625,0
626,3
627,7
628,1
629,8
630,9
631,3
632,8
633,8
634,0
635,8
636,8
637,4
638,0
639,0
640,2
641,8
642,9
643,9
644,3
645,8
646,1
647,7
648,6
649,6
650,4
651,7
652,0
653,3
654,3
655,4
656,5
657,6
658,7
659,7
660,3
661,6
662,5
663,7
664,8
665,4
666,4
667,6
668,5
669,4
670,9
671,6
672,6
673,7
674,0
675,5
676,3
677,4
678,4
679,7
680,8
681,2
682,0
683,0
684,4
685,0
686,9
687,0
688,8
689,3
690,3
691,7
692,6
693,8
694,9
695,3
696,5
697,5
698,6
699,2
700,6
701,9
702,8
703,6
704,3
705,5
706,1
707,2
708,4
709,1
710,6
711,3
712,1
713,5
714,8
715,7
716,7
717,8
718,7
719,7
720,9
721,2
722,1
723,2
724,5
725,5
726,4
727,3
728,7
729,2
730,7
731,6
732,7
733,1
734,0
735,1
736,8
737,1
738,6
739,7
740,6
741,0
742,7
743,7
744,6
745,0
746,6
747,0
748,9
749,7
750,3
751,7
752,3
753,7
754,8
755,1
756,9
757,5
758,6
759,7
760,2
761,5
762,7
763,0
764,7
765,7
766,2
767,5
768,3
769,5
770,2
771,9
772,7
773,1
774,4
775,1
776,8
777,6
778,5
779,6
780,7
781,1
782,1
783,7
784,4
785,7
786,4
787,2
788,3
789,5
790,3
791,6
792,4
793,2
794,4
795,5
796,9
797,4
798,2
799,5
800,8
801,1
802,5
803,0
804,9
805,2
806,5
807,4
808,5
809,6
810,8
811,6
812,2
813,8
814,8
815,5
816,4
817,9
818,2
819,2
820,9
821,5
822,6
823,5
824,6
825,6
826,6
827,9
828,4
829,7
830,0
831,0
832,0
833,3
834,0
835,9
836,2
837,4
838,0
839,4
840,1
841,1
842,2
843,7
844,7
845,3
846,5
847,3
848,6
849,9
850,4
851,6
852,2
853,6
854,5
855,9
856,9
857,2
858,0
859,5
860,7
861,8
862,4
863,8
864,4
865,6
866,9
867,1
868,2
869,2
870,4
871,6
872,7
873,6
874,7
875,5
876,1
877,0
878,0
879,9
880,4
881,1
882,1
883,4
884,8
885,9
886,7
887,3
888,5
889,4
890,8
891,1
892,0
893,3
894,7
895,0
896,4
897,7
898,1
899,1
900,1
901,5
902,7
903,5
904,0
905,5
906,7
907,6
908,4
909,1
910,3
911,7
912,6
913,9
914,5
915,4
916,4
917,1
918,5
919,3
920,1
921,4
922,5
923,0
924,0
925,2
926,6
927,0
928,5
929,5
930,7
931,0
932,2
933,6
934,0
935,9
936,5
937,3
938,0
939,9
940,5
941,3
942,7
943,0
944,4
945,5
946,1
947,6
948,8
949,4
950,5
951,5
952,5
953,4
954,9
955,1
956,6
957,7
958,8
959,3
960,4
961,5
962,5
963,6
964,3
965,5
966,9
967,5
968,1
969,4
970,4
971,2
972,2
973,9
974,6
975,6
976,8
977,1
978,1
979,4
980,3
981,5
982,2
983,0
984,6
985,5
986,6
987,0
988,9
989,5
990,8
991,0
992,9
993,7
994,2
995,6
996,5
997,4
998,8
999,2
1000,0
1001,6
1002,1
1003,1
1004,0
1005,5
1006,8
1007,2
1008,9
1009,6
1010,1
1011,6
1012,0
1013,6
1014,3
1015,5
1016,6
1017,0
1018,9
1019,0
1020,2
1021,4
1022,3
1023,4
1024,3
1025,6
1026,3
1027,9
1028,4
1029,7
1030,9
1031,0
1032,3
1033,6
1034,8
1035,9
1036,8
1037,7
1038,0
1039,6
1040,3
1041,1
1042,0
1043,6
1044,2
1045,2
1046,6
1047,1
1048,6
1049,2
1050,7
1051,3
1052,0
1053,8
1054,7
1055,2
1056,7
1057,5
1058,9
1059,8
1060,0
1061,4
1062,2
1063,6
1064,1
1065,8
1066,5
1067,7
1068,5
1069,0
1070,2
1071,1
1072,2
1073,6
1074,4
1075,9
1076,7
1077,7
1078,6
1079,3
1080,8
1081,0
1082,3
1083,2
1084,7
1085,6
1086,8
1087,3
1088,3
1089,4
1090,1
1091,7
1092,4
1093,5
1094,0
1095,5
1096,9
1097,2
1098,9
1099,4
1100,2
1101,2
1102,0
1103,2
1104,8
1105,3
1106,2
1107,7
1108,3
1109,5
1110,9
1111,4
1112,7
1113,9
1114,5
1115,0
1116,2
1117,3
1118,6
1119,2
1120,6
1121,3
1122,4
1123,2
1124,3
1125,2
1126,1
1127,2
1128,9
1129,2
1130,4
1131,4
1132,0
1133,8
1134,0
1135,5
1136,0
1137,3
1138,0
1139,8
1140,1
1141,1
1142,7
1143,6
1144,8
1145,7
1146,3
1147,4
1148,1
1149,8
1150,1
1151,9
1152,1
1153,0
1154,3
1155,1
1156,1
1157,9
1158,9
1159,4
1160,0
1161,8
1162,7
1163,9
1164,1
1165,7
1166,2
1167,1
1168,0
1169,1
1170,3
1171,4
1172,4
1173,9
1174,3
1175,1
1176,6
1177,2
1178,1
1179,0
1180,9
1181,3
1182,3
1183,5
1184,9
1185,0
1186,3
1187,0
1188,0
1189,1
1190,2
1191,3
1192,3
1193,5
1194,4
1195,0
1196,0
1197,1
1198,2
1199,7
1200,3
1201,3
1202,4
1203,2
1204,7
1205,8
1206,5
1207,2
1208,1
1209,3
1210,5
1211,3
1212,8
1213,1
1214,9
1215,1
1216,1
1217,2
1218,1
1219,3
1220,6
1221,4
1222,3
1223,8
1224,8
1225,0
1226,3
1227,2
1228,1
1229,4
1230,5
1231,0
1232,4
1233,8
1234,3
1235,8
1236,2
1237,1
1238,9
1239,4
1240,1
1241,3
1242,1
1243,6
1244,1
1245,4
1246,1
1247,0
1248,9
1249,4
1250,5
1251,0
1252,3
1253,1
1254,6
1255,9
1256,7
1257,0
1258,2
1259,4
1260,1
1261,0
1262,3
1263,8
1264,8
1265,8
1266,7
1267,3
1268,2
1269,3
1270,0
1271,6
1272,2
1273,9
1274,1
1275,7
1276,8
1277,6
1278,2
1279,1
1280,3
1281,4
1282,8
1283,6
1284,0
1285,7
1286,9
1287,5
1288,2
1289,5
1290,5
1291,5
1292,6
1293,0
1294,7
1295,4
1296,7
1297,2
1298,5
1299,5
1300,8
1301,1
1302,1
1303,7
1304,0
1305,5
1306,1
1307,7
1308,1
1309,2
1310,9
1311,9
1312,1
1313,3
1314,8
1315,9
1316,6
1317,3
1318,5
1319,8
1320,1
1321,6
1322,6
1323,1
1324,4
1325,2
1326,3
1327,7
1328,4
1329,9
1330,8
1331,2
1332,5
1333,8
1334,7
1335,9
1336,1
1337,6
1338,1
1339,7
1340,2
1341,3
1342,2
1343,9
1344,0
1345,6
1346,9
1347,7
1348,2
1349,3
1350,9
1351,0
1352,0
1353,7
1354,1
1355,2
1356,1
1357,3
1358,3
1359,7
1360,1
1361,0
1362,3
1363,2
1364,0
1365,6
1366,8
1367,7
1368,5
1369,1
1370,8
1371,4
1372,4
1373,1
1374,7
1375,2
1376,4
1377,8
1378,8
1379,3
1380,2
1381,3
1382,9
1383,0
1384,9
1385,4
1386,3
1387,7
1388,4
1389,8
1390,7
1391,3
1392,3
1393,0
1394,7
1395,9
1396,4
1397,8
1398,2
1399,8
1400,0
1401,8
1402,7
1403,0
1404,4
1405,7
1406,5
1407,1
1408,2
1409,3
1410,7
1411,7
1412,7
1413,4
1414,8
1415,8
1416,0
1417,7
1418,8
1419,9
1420,0
1421,2
1422,1
1423,4
1424,8
1425,7
1426,3
1427,9
1428,7
1429,0
1430,5
1431,6
1432,3
1433,6
1434,3
1435,2
1436,2
1437,2
1438,9
1439,8
1440,7
1441,2
1442,4
1443,4
1444,8
1445,6
1446,7
1447,8
1448,6
1449,3
1450,2
1451,6
1452,9
1453,9
1454,6
1455,9
1456,9
1457,7
1458,6
1459,7
1460,7
1461,9
1462,9
1463,1
1464,1
1465,9
1466,8
1467,5
1468,3
1469,0
1470,3
1471,0
1472,1
1473,5
1474,2
1475,1
1476,4
1477,3
1478,2
1479,6
1480,3
1481,4
1482,4
1483,8
1484,8
1485,2
1486,9
1487,1
1488,5
1489,6
1490,2
1491,1
1492,3
1493,2
1494,2
1495,5
1496,4
1497,8
1498,2
1499,4
1500,6
1501,6
1502,4
1503,8
1504,1
1505,7
1506,1
1507,0
1508,5
1509,1
1510,1
1511,6
1512,4
1513,5
1514,4
1515,2
1516,9
1517,6
1518,9
1519,0
1520,2
1521,9
1522,7
1523,0
1524,4
1525,8
1526,1
1527,0
1528,4
1529,4
1530,6
1531,6
1532,8
1533,2
1534,1
1535,9
1536,7
1537,5
1538,0
1539,5
1540,0
1541,7
1542,5
1543,3
1544,4
1545,9
1546,1
1547,4
1548,2
1549,0
1550,8
1551,6
1552,0
1553,8
1554,2
1555,1
1556,0
1557,0
1558,1
1559,7
1560,5
1561,1
1562,1
1563,6
1564,9
1565,0
1566,2
1567,7
1568,1
1569,8
1570,1
1571,6
1572,8
1573,7
1574,6
1575,2
1576,1
1577,2
1578,7
1579,4
1580,3
1581,7
1582,7
1583,5
1584,5
1585,1
1586,5
1587,4
1588,7
1589,0
1590,1
1591,4
1592,5
1593,3
1594,8
1595,5
1596,7
1597,6
1598,4
1599,7
1600,4
1601,9
1602,6
1603,0
1604,1
1605,5
1606,8
1607,0
1608,5
1609,0
1610,7
1611,9
1612,3
1613,2
1614,1
1615,9
1616,9
1617,7
1618,2
1619,8
1620,3
1621,9
1622,8
1623,0
1624,2
1625,5
1626,0
1627,3
1628,2
1629,0
1630,9
1631,5
1632,2
1633,6
1634,9
1635,0
1636,6
1637,6
1638,3
1639,6
1640,0
1641,9
1642,9
1643,9
1644,8
1645,2
1646,0
1647,2
1648,9
1649,4
1650,2
1651,0
1652,0
1653,7
1654,9
1655,4
1656,3
1657,6
1658,9
1659,6
1660,9
1661,6
1662,8
1663,6
1664,0
1665,9
1666,2
1667,0
1668,2
1669,8
1670,4
1671,5
1672,3
1673,9
1674,4
1675,6
1676,8
1677,1
1678,7
1679,2
1680,3
1681,1
1682,8
1683,4
1684,7
1685,2
1686,8
1687,2
1688,6
1689,3
1690,5
1691,9
1692,2
1693,4
1694,4
1695,8
1696,9
1697,2
1698,3
1699,8
1700,3
1701,3
1702,9
1703,6
1704,4
1705,3
1706,0
1707,2
1708,8
1709,5
1710,0
1711,4
1712,5
1713,6
1714,2
1715,3
1716,4
1717,1
1718,6
1719,6
1720,8
1721,5
1722,9
1723,1
1724,1
1725,3
1726,8
1727,1
1728,1
1729,6
1730,3
1731,5
1732,5
1733,8
1734,5
1735,2
1736,1
1737,0
1738,3
1739,4
1740,3
1741,0
1742,4
1743,3
1744,7
1745,6
1746,3
1747,4
1748,4
1749,1
1750,5
1751,3
1752,5
1753,2
1754,7
1755,1
1756,3
1757,3
1758,2
1759,6
1760,1
1761,8
1762,5
1763,8
1764,1
1765,7
1766,5
1767,5
1768,8
1769,5
1770,5
1771,2
1772,2
1773,2
1774,9
1775,3
1776,0
1777,0
1778,7
1779,1
1780,3
1781,0
1782,7
1783,8
1784,8
1785,1
1786,9
1787,2
1788,5
1789,8
1790,6
1791,2
1792,8
1793,1
1794,7
1795,2
1796,3
1797,8
1798,9
1799,0
1800,9
1801,3
1802,4
1803,9
1804,8
1805,2
1806,5
1807,0
1808,1
1809,6
1810,4
1811,3
1812,8
1813,4
1814,5
1815,3
1816,3
1817,0
1818,4
1819,4
1820,0
1821,1
1822,6
1823,9
1824,8
1825,6
1826,9
1827,0
1828,6
1829,4
1830,0
1831,8
1832,1
1833,0
1834,4
1835,8
1836,7
1837,6
1838,6
1839,0
1840,3
1841,5
1842,8
1843,7
1844,0
1845,9
1846,5
1847,4
1848,5
1849,5
1850,9
1851,2
1852,8
1853,0
1854,0
1855,6
1856,9
1857,0
1858,7
1859,2
1860,4
1861,4
1862,3
1863,2
1864,9
1865,2
1866,7
1867,7
1868,9
1869,8
1870,8
1871,3
1872,3
1873,8
1874,9
1875,1
1876,9
1877,8
1878,9
1879,0
1880,1
1881,8
1882,6
1883,4
1884,1
1885,3
1886,4
1887,6
1888,7
1889,2
1890,2
1891,4
1892,4
1893,1
1894,0
1895,3
1896,1
1897,7
1898,9
1899,7
1900,0
1901,3
1902,1
1903,8
1904,0
1905,8
1906,8
1907,7
1908,4
1909,5
1910,0
1911,9
1912,7
1913,8
1914,1
1915,9
1916,8
1917,0
1918,4
1919,8
1920,5
1921,3
1922,6
1923,8
1924,9
1925,8
1926,2
1927,4
1928,1
1929,3
1930,1
1931,3
1932,4
1933,9
1934,0
1935,0
1936,3
1937,6
1938,7
1939,6
1940,5
1941,9
1942,3
1943,8
1944,2
1945,7
1946,7
1947,7
1948,5
1949,3
1950,4
1951,8
1952,5
1953,2
1954,4
1955,7
1956,9
1957,1
1958,2
1959,1
1960,8
1961,3
1962,2
1963,8
1964,4
1965,1
1966,0
1967,3
1968,5
1969,2
1970,7
1971,7
1972,1
1973,5
1974,5
1975,4
1976,9
1977,3
1978,8
1979,2
1980,8
1981,2
1982,3
1983,2
1984,5
1985,9
1986,5
1987,7
1988,0
1989,7
1990,2
1991,9
1992,9
1993,3
1994,7
1995,5
1996,4
1997,6
1998,3
1999,6
2000,4
2001,5
2002,0
2003,5
2004,8
2005,2
2006,8
2007,5
2008,6
2009,0
2010,5
2011,8
2012,2
2013,3
2014,0
2015,2
2016,0
2017,0
2018,9
2019,9
2020,3
2021,0
2022,0
2023,5
2024,8
2025,3
2026,1
2027,3
2028,7
2029,7
2030,5
2031,2
2032,8
2033,4
2034,2
2035,0
2036,0
2037,7
2038,2
2039,7
2040,6
2041,3
2042,0
2043,6
2044,7
2045,2
2046,1
2047,0
2048,5
2049,2
2050,2
2051,7
2052,2
2053,0
2054,6
2055,4
2056,3
2057,7
2058,9
2059,9
2060,4
2061,6
2062,5
2063,8
2064,6
2065,8
2066,2
2067,1
2068,6
2069,8
2070,6
2071,8
2072,3
2073,2
2074,4
2075,9
2076,6
2077,1
2078,4
2079,2
2080,4
2081,4
2082,9
2083,1
2084,3
2085,8
2086,7
2087,4
2088,2
2089,6
2090,2
2091,8
2092,0
2093,2
2094,6
2095,3
2096,3
2097,5
2098,2
2099,1
2100,4
2101,1
2102,0
2103,0
2104,2
2105,0
2106,4
2107,5
2108,3
2109,6
2110,5
2111,2
2112,0
2113,1
2114,8
2115,2
2116,1
2117,9
2118,0
2119,3
2120,7
2121,0
2122,1
2123,9
2124,7
2125,1
2126,1
2127,1
2128,6
2129,0
2130,6
2131,5
2132,3
2133,3
2134,2
2135,8
2136,0
2137,0
2138,7
2139,9
2140,5
2141,8
2142,2
2143,2
2144,5
2145,3
2146,0
2147,8
2148,8
2149,0
2150,7
2151,3
2152,0
2153,8
2154,7
2155,3
2156,4
2157,0
2158,9
2159,0
2160,9
2161,3
2162,1
2163,1
2164,1
2165,0
2166,7
2167,7
2168,3
2169,1
2170,4
2171,5
2172,3
2173,9
2174,6
2175,4
2176,2
2177,3
2178,3
2179,3
2180,6
2181,7
2182,1
2183,9
2184,8
2185,5
2186,5
2187,8
2188,5
2189,1
2190,2
2191,8
2192,9
2193,5
2194,0
2195,1
2196,6
2197,4
2198,8
2199,4
2200,2
2201,1
2202,9
2203,7
2204,5
2205,5
2206,5
2207,8
2208,3
2209,4
2210,3
2211,1
2212,3
2213,2
2214,5
2215,5
2216,0
2217,6
2218,3
2219,4
2220,0
2221,7
2222,5
2223,8
2224,8
2225,4
2226,6
2227,5
2228,7
2229,3
2230,7
2231,5
2232,3
2233,8
2234,4
2235,9
2236,7
2237,3
2238,1
2239,1
2240,5
2241,6
2242,9
2243,4
2244,2
2245,7
2246,4
2247,1
2248,6
2249,1
2250,4
2251,5
2252,7
2253,0
2254,5
2255,3
2256,3
2257,3
2258,3
2259,6
2260,7
2261,7
2262,2
2263,6
2264,4
2265,6
2266,4
2267,6
2268,0
2269,6
2270,8
2271,9
2272,9
2273,3
2274,9
2275,3
2276,3
2277,7
2278,2
2279,6
2280,9
2281,6
2282,4
2283,7
2284,8
2285,7
2286,6
2287,2
2288,9
2289,3
2290,5
2291,8
2292,5
2293,2
2294,3
2295,4
2296,7
2297,1
2298,1
2299,7
2300,8
2301,5
2302,3
2303,3
2304,7
2305,2
2306,4
2307,0
2308,7
2309,3
2310,9
2311,6
2312,9
2313,7
2314,5
2315,8
2316,7
2317,6
2318,0
2319,3
2320,9
2321,8
2322,5
2323,2
2324,7
2325,0
2326,3
2327,9
2328,0
2329,9
2330,8
2331,8
2332,4
2333,1
2334,2
2335,2
2336,7
2337,7
2338,9
2339,6
2340,3
2341,2
2342,4
2343,3
2344,5
2345,2
2346,5
2347,8
2348,4
2349,2
2350,6
2351,1
2352,8
2353,3
2354,0
2355,7
2356,5
2357,3
2358,0
2359,7
2360,8
2361,1
2362,1
2363,1
2364,5
2365,3
2366,3
2367,5
2368,6
2369,0
2370,6
2371,1
2372,5
2373,0
2374,0
2375,0
2376,7
2377,8
2378,3
2379,5
2380,6
2381,5
2382,2
2383,7
2384,3
2385,9
2386,5
2387,6
2388,7
2389,4
2390,1
2391,6
2392,8
2393,9
2394,0
2395,4
2396,3
2397,5
2398,9
2399,5
2400,4
2401,4
2402,3
2403,5
2404,7
2405,8
2406,3
2407,4
2408,1
2409,1
2410,4
2411,9
2412,3
2413,5
2414,3
2415,0
2416,7
2417,3
2418,0
2419,6
2420,1
2421,3
2422,7
2423,4
2424,3
2425,7
2426,0
2427,2
2428,8
2429,4
2430,7
2431,9
2432,6
2433,2
2434,8
2435,0
2436,6
2437,2
2438,7
2439,6
2440,2
2441,2
2442,0
2443,3
2444,1
2445,2
2446,3
2447,3
2448,2
2449,3
2450,1
2451,1
2452,1
2453,3
2454,9
2455,1
2456,1
2457,2
2458,1
2459,8
2460,7
2461,3
2462,9
2463,4
2464,3
2465,6
2466,0
2467,7
2468,0
2469,7
2470,5
2471,8
2472,7
2473,8
2474,9
2475,1
2476,0
2477,7
2478,5
2479,5
2480,2
2481,1
2482,1
2483,2
2484,8
2485,6
2486,1
2487,3
2488,2
2489,0
2490,5
2491,2
2492,9
2493,1
2494,0
2495,1
2496,1
2497,9
2498,6
2499,0
2500,2
2501,0
2502,4
2503,9
2504,4
2505,7
2506,5
2507,7
2508,3
2509,9
2510,1
2511,1
2512,3
2513,4
2514,7
2515,9
2516,4
2517,9
2518,4
2519,4
2520,2
2521,5
2522,8
2523,3
2524,4
2525,3
2526,2
2527,0
2528,2
2529,9
2530,8
2531,6
2532,2
2533,8
2534,7
2535,9
2536,0
2537,8
2538,9
2539,0
2540,6
2541,8
2542,8
2543,6
2544,2
2545,4
2546,0
2547,5
2548,6
2549,9
2550,8
2551,0
2552,8
2553,4
2554,4
2555,4
2556,8
2557,1
2558,5
2559,3
2560,8
2561,6
2562,0
2563,3
2564,8
2565,1
2566,9
2567,8
2568,5
2569,6
2570,9
2571,3
2572,7
2573,5
2574,3
2575,0
2576,1
2577,2
2578,6
2579,5
2580,0
2581,1
2582,2
2583,8
2584,1
2585,2
2586,0
2587,6
2588,9
2589,8
2590,0
2591,4
2592,2
2593,4
2594,7
2595,9
2596,9
2597,2
2598,5
2599,7
2600,6
2601,1
2602,4
2603,2
2604,2
2605,0
2606,9
2607,0
2608,7
2609,4
2610,4
2611,2
2612,1
2613,7
2614,7
2615,5
2616,4
2617,9
2618,0
2619,5
2620,8
2621,2
2622,2
2623,5
2624,2
2625,5
2626,9
2627,0
2628,7
2629,4
2630,8
2631,8
2632,6
2633,0
2634,6
2635,9
2636,4
2637,6
2638,0
2639,2
2640,5
2641,8
2642,0
2643,7
2644,1
2645,9
2646,3
2647,0
2648,8
2649,4
2650,1
2651,8
2652,0
2653,1
2654,3
2655,2
2656,8
2657,4
2658,1
2659,5
2660,7
2661,9
2662,7
2663,4
2664,1
2665,5
2666,1
2667,0
2668,4
2669,5
2670,0
2671,6
2672,7
2673,3
2674,0
2675,1
2676,5
2677,8
2678,6
2679,1
2680,0
2681,4
2682,0
2683,7
2684,7
2685,4
2686,7
2687,1
2688,3
2689,7
2690,0
2691,8
2692,3
2693,5
2694,3
2695,4
2696,3
2697,3
2698,3
2699,5
2700,7
2701,0
2702,8
2703,3
2704,9
2705,9
2706,8
2707,6
2708,3
2709,6
2710,8
2711,8
2712,2
2713,6
2714,8
2715,7
2716,9
2717,3
2718,0
2719,6
2720,4
2721,1
2722,5
2723,7
2724,2
2725,2
2726,4
2727,3
2728,8
2729,6
2730,9
2731,2
2732,5
2733,2
2734,5
2735,0
2736,5
2737,9
2738,6
2739,6
2740,8
2741,6
2742,9
2743,8
2744,1
2745,0
2746,4
2747,2
2748,7
2749,6
2750,7
2751,0
2752,1
2753,9
2754,5
2755,3
2756,7
2757,0
2758,9
2759,2
2760,4
2761,2
2762,9
2763,9
2764,9
2765,1
2766,2
2767,8
2768,0
2769,0
2770,3
2771,4
2772,8
2773,9
2774,7
2775,3
2776,7
2777,1
2778,0
2779,8
2780,2
2781,0
2782,8
2783,5
2784,4
2785,6
2786,3
2787,2
2788,6
2789,4
2790,1
2791,5
2792,5
2793,9
2794,3
2795,4
2796,7
2797,4
2798,3
2799,0
2800,0
2801,9
2802,4
2803,3
2804,0
2805,1
2806,1
2807,5
2808,5
2809,4
2810,9
2811,2
2812,6
2813,5
2814,3
2815,6
2816,3
2817,4
2818,1
2819,0
2820,0
2821,8
2822,2
2823,8
2824,8
2825,8
2826,8
2827,4
2828,9
2829,4
2830,8
2831,6
2832,5
2833,1
2834,7
2835,8
2836,1
2837,7
2838,6
2839,7
2840,7
2841,7
2842,7
2843,8
2844,6
2845,7
2846,6
2847,1
2848,4
2849,9
2850,3
2851,5
2852,4
2853,5
2854,0
2855,5
2856,5
2857,5
2858,5
2859,0
2860,3
2861,2
2862,0
2863,5
2864,9
2865,8
2866,2
2867,2
2868,6
2869,8
2870,9
2871,7
2872,7
2873,1
2874,6
2875,8
2876,6
2877,8
2878,2
2879,2
2880,3
2881,3
2882,1
2883,8
2884,4
2885,6
2886,9
2887,6
2888,6
2889,7
2890,7
2891,5
2892,3
2893,1
2894,3
2895,6
2896,6
2897,0
2898,7
2899,4
2900,7
2901,9
2902,3
2903,0
2904,5
2905,7
2906,1
2907,5
2908,3
2909,2
2910,5
2911,4
2912,1
2913,0
2914,9
2915,1
2916,4
2917,9
2918,2
2919,3
2920,6
2921,7
2922,1
2923,9
2924,4
2925,4
2926,8
2927,5
2928,5
2929,0
2930,4
2931,7
2932,1
2933,1
2934,6
2935,1
2936,7
2937,2
2938,6
2939,3
2940,2
2941,3
2942,0
2943,6
2944,9
2945,2
2946,4
2947,0
2948,4
2949,4
2950,8
2951,6
2952,6
2953,8
2954,5
2955,6
2956,2
2957,5
2958,2
2959,0
2960,1
2961,7
2962,1
2963,0
2964,8
2965,0
2966,1
2967,3
2968,3
2969,3
2970,3
2971,7
2972,1
2973,3
2974,6
2975,1
2976,3
2977,5
2978,8
2979,8
2980,8
2981,2
2982,6
2983,9
2984,6
2985,5
2986,6
2987,4
2988,5
2989,7
2990,9
2991,8
2992,8
2993,9
2994,1
2995,5
2996,5
2997,1
