,0
2326,3
2327,4
2328,3
2329,9
2330,1
2331,7
2332,2
2333,1
2334,2
2335,0
2336,9
2337,6
2338,5
2339,3
2340,4
2341,4
2342,1
2343,7
2344,1
2345,1
2346,9
2347,6
2348,4
2349,6
2350,3
2351,1
2352,2
2353,8
2354,7
2355,1
2356,7
2357,5
2358,8
2359,7
2360,9
2361,5
2362,6
2363,3
2364,0
2365,3
2366,8
2367,0
2368,5
2369,3
2370,1
2371,5
2372,3
2373,9
2374,6
2375,4
2376,5
2377,4
2378,5
2379,7
2380,0
2381,6
2382,1
2383,0
2384,5
2385,3
2386,1
2387,3
2388,1
2389,2
2390,3
2391,7
2392,3
2393,6
2394,2
2395,4
2396,0
2397,3
2398,9
2399,8
2400,0
2401,6
2402,6
2403,6
2404,8
2405,7
2406,5
2407,1
2408,2
2409,7
2410,7
2411,0
2412,3
2413,8
2414,3
2415,8
2416,7
2417,4
2418,8
2419,8
2420,8
2421,0
2422,1
2423,4
2424,8
2425,2
2426,2
2427,0
2428,3
2429,6
2430,1
2431,5
2432,5
2433,6
2434,4
2435,3
2436,5
2437,3
2438,3
2439,8
2440,9
2441,4
2442,5
2443,3
2444,1
2445,6
2446,8
2447,6
2448,9
2449,8
2450,8
2451,9
2452,2
2453,0
2454,4
2455,6
2456,3
2457,5
2458,0
2459,7
2460,0
2461,3
2462,8
2463,3
2464,4
2465,4
2466,9
2467,7
2468,1
2469,7
2470,4
2471,6
2472,9
2473,3
2474,0
2475,3
2476,1
2477,4
2478,4
2479,3
2480,7
2481,6
2482,2
2483,9
2484,6
2485,7
2486,2
2487,4
2488,2
2489,0
2490,2
2491,1
2492,0
2493,4
2494,6
2495,3
2496,6
2497,1
2498,9
2499,1
2500,8
2501,6
2502,3
2503,8
2504,5
2505,9
2506,6
2507,6
2508,4
2509,2
2510,8
2511,0
2512,8
2513,4
2514,9
2515,2
2516,8
2517,4
2518,1
2519,5
2520,5
2521,9
2522,3
2523,1
2524,3
2525,3
2526,1
2527,7
2528,2
2529,5
2530,8
2531,4
2532,5
2533,5
2534,7
2535,8
2536,8
2537,7
2538,8
2539,7
2540,9
2541,6
2542,6
2543,6
2544,1
2545,7
2546,1
2547,3
2548,8
2549,8
2550,8
2551,0
2552,5
2553,7
2554,4
2555,9
2556,8
2557,2
2558,6
2559,6
2560,6
2561,4
2562,0
2563,5
2564,5
2565,1
2566,2
2567,3
2568,1
2569,7
2570,7
2571,7
2572,5
2573,5
2574,1
2575,8
2576,2
2577,1
2578,6
2579,0
2580,6
2581,9
2582,0
2583,5
2584,8
2585,3
2586,6
2587,9
2588,2
2589,6
2590,0
2591,6
2592,2
2593,0
2594,2
2595,1
2596,3
2597,3
2598,5
2599,4
2600,4
2601,5
2602,6
2603,0
2604,4
2605,4
2606,8
2607,8
2608,0
2609,6
2610,1
2611,1
2612,8
2613,4
2614,2
2615,7
2616,6
2617,8
2618,7
2619,5
2620,3
2621,3
2622,5
2623,2
2624,7
2625,2
2626,7
2627,4
2628,6
2629,1
2630,5
2631,5
2632,9
2633,9
2634,3
2635,2
2636,8
2637,0
2638,0
2639,6
2640,6
2641,4
2642,0
2643,5
2644,7
2645,4
2646,4
2647,3
2648,9
2649,0
2650,3
2651,8
2652,3
2653,6
2654,9
2655,1
2656,7
2657,2
2658,3
2659,1
2660,1
2661,2
2662,1
2663,9
2664,0
2665,1
2666,7
2667,9
2668,6
2669,2
2670,6
2671,2
2672,1
2673,4
2674,9
2675,0
2676,5
2677,5
2678,1
2679,8
2680,3
2681,9
2682,1
2683,6
2684,8
2685,9
2686,1
2687,2
2688,1
2689,6
2690,0
2691,3
2692,3
2693,4
2694,9
2695,4
2696,1
2697,8
2698,3
2699,1
2700,8
2701,0
2702,4
2703,9
2704,8
2705,5
2706,2
2707,4
2708,3
2709,6
2710,7
2711,5
2712,5
2713,3
2714,1
2715,3
2716,3
2717,6
2718,6
2719,0
2720,4
2721,9
2722,5
2723,8
2724,1
2725,6
2726,9
2727,6
2728,2
2729,7
2730,8
2731,9
2732,6
2733,4
2734,2
2735,5
2736,4
2737,7
2738,7
2739,8
2740,3
2741,1
2742,1
2743,8
2744,1
2745,6
2746,9
2747,6
2748,6
2749,5
2750,1
2751,0
2752,4
2753,0
2754,7
2755,6
2756,1
2757,0
2758,3
2759,7
2760,1
2761,0
2762,0
2763,9
2764,0
2765,9
2766,6
2767,2
2768,5
2769,3
2770,3
2771,4
2772,9
2773,4
2774,3
2775,9
2776,4
2777,2
2778,4
2779,6
2780,5
2781,6
2782,8
2783,7
2784,8
2785,5
2786,1
2787,6
2788,7
2789,9
2790,5
2791,0
2792,8
2793,4
2794,8
2795,6
2796,2
2797,6
2798,2
2799,4
2800,1
2801,6
2802,8
2803,6
2804,4
2805,4
2806,6
2807,5
2808,2
2809,3
2810,3
2811,6
2812,5
2813,5
2814,3
2815,3
2816,8
2817,7
2818,6
2819,0
2820,3
2821,0
2822,4
2823,4
2824,3
2825,2
2826,2
2827,9
2828,1
2829,2
2830,0
2831,4
2832,1
2833,2
2834,1
2835,5
2836,3
2837,4
2838,6
2839,3
2840,3
2841,5
2842,9
2843,1
2844,2
2845,7
2846,8
2847,7
2848,8
2849,6
2850,9
2851,9
2852,6
2853,2
2854,9
2855,4
2856,3
2857,6
2858,7
2859,3
2860,5
2861,2
2862,2
2863,7
2864,8
2865,1
2866,2
2867,6
2868,4
2869,3
2870,5
2871,6
2872,7
2873,8
2874,9
2875,5
2876,3
2877,3
2878,5
2879,4
2880,9
2881,7
2882,3
2883,2
2884,0
2885,0
2886,1
2887,6
2888,3
2889,8
2890,5
2891,6
2892,9
2893,6
2894,7
2895,8
2896,8
2897,2
2898,4
2899,3
2900,3
2901,1
2902,8
2903,0
2904,6
2905,3
2906,3
2907,0
2908,4
2909,7
2910,4
2911,6
2912,2
2913,6
2914,6
2915,1
2916,8
2917,3
2918,8
2919,0
2920,2
2921,3
2922,5
2923,8
2924,2
2925,9
2926,0
2927,5
2928,8
2929,3
2930,0
2931,5
2932,6
2933,0
2934,9
2935,0
2936,2
2937,0
2938,8
2939,9
2940,3
2941,8
2942,8
2943,2
2944,9
2945,9
2946,7
2947,3
2948,9
2949,2
2950,3
2951,8
2952,7
2953,9
2954,4
2955,3
2956,3
2957,4
2958,6
2959,3
2960,6
2961,9
2962,3
2963,4
2964,4
2965,7
2966,9
2967,4
2968,9
2969,0
2970,6
2971,4
2972,1
2973,4
2974,4
2975,5
2976,1
2977,0
2978,0
2979,5
2980,1
2981,5
2982,5
2983,4
2984,3
2985,2
2986,2
2987,9
2988,1
2989,6
2990,6
2991,1
2992,7
2993,4
2994,4
2995,2
2996,3
2997,1
