,0
683,6
684,9
685,0
686,3
687,2
688,0
689,6
690,7
691,1
692,1
693,5
694,3
695,2
696,2
697,7
698,4
699,2
700,3
701,5
702,0
703,4
704,3
705,9
706,6
707,1
708,1
709,0
710,7
711,3
712,7
713,4
714,7
715,6
716,3
717,6
718,9
719,5
720,1
721,2
722,4
723,9
724,8
725,4
726,0
727,3
728,5
729,4
730,4
731,2
732,3
733,8
734,2
735,8
736,6
737,9
738,6
739,6
740,0
741,4
742,4
743,1
744,4
745,8
746,0
747,5
748,0
749,5
750,4
751,5
752,0
753,8
754,9
755,5
756,0
757,8
758,7
759,2
760,1
761,7
762,9
763,7
764,6
765,9
766,5
767,6
768,0
769,6
770,2
771,7
772,1
773,1
774,0
775,1
776,7
777,3
778,7
779,0
780,8
781,6
782,4
783,9
784,7
785,3
786,1
787,0
788,4
789,7
790,9
791,9
792,2
793,9
794,4
795,2
796,3
797,7
798,7
799,5
800,5
801,2
802,4
803,8
804,2
805,4
806,5
807,6
808,5
809,3
810,1
811,9
812,3
813,4
814,0
815,2
816,8
817,1
818,6
819,0
820,1
821,1
822,9
823,6
824,7
825,8
826,2
827,9
828,9
829,6
830,6
831,7
832,1
833,1
834,7
835,7
836,2
837,9
838,3
839,7
840,8
841,9
842,6
843,7
844,5
845,7
846,0
847,8
848,2
849,8
850,8
851,1
852,2
853,2
854,1
855,5
856,1
857,1
858,6
859,0
860,6
861,6
862,1
863,7
864,7
865,3
866,9
867,4
868,6
869,1
870,4
871,1
872,1
873,8
874,2
875,6
876,5
877,4
878,3
879,0
880,3
881,1
882,2
883,7
884,2
885,3
886,3
887,2
888,7
889,1
890,1
891,2
892,1
893,3
894,0
895,3
896,4
897,3
898,8
899,8
900,9
901,2
902,5
903,2
904,7
905,8
906,2
907,4
908,9
909,0
910,2
911,6
912,5
913,3
914,2
915,7
916,1
917,8
918,3
919,5
920,2
921,9
922,8
923,6
924,9
925,5
926,0
927,6
928,7
929,3
930,6
931,3
932,7
933,0
934,3
935,5
936,4
937,0
938,0
939,7
940,6
941,6
942,6
943,8
944,4
945,5
946,7
947,3
948,3
949,9
950,0
951,6
952,0
953,3
954,3
955,5
956,9
957,3
958,3
959,3
960,4
961,2
962,4
963,2
964,8
965,1
966,9
967,3
968,5
969,5
970,8
971,5
972,3
973,8
974,3
975,2
976,9
977,2
978,5
979,6
980,1
981,2
982,4
983,5
984,6
985,0
986,7
987,8
988,7
989,0
990,5
991,2
992,3
993,7
994,8
995,6
996,0
997,2
998,6
999,1
1000,2
1001,6
1002,0
1003,4
1004,5
1005,2
1006,3
1007,8
1008,8
1009,4
1010,6
1011,6
1012,3
1013,8
1014,6
1015,9
1016,3
1017,9
1018,2
1019,3
1020,0
1021,1
1022,6
1023,0
1024,3
1025,0
1026,6
1027,2
1028,3
1029,7
1030,6
1031,5
1032,0
1033,4
1034,6
1035,2
1036,6
1037,0
1038,8
1039,7
1040,1
1041,2
1042,9
1043,7
1044,4
1045,0
1046,5
1047,5
1048,1
1049,5
1050,7
1051,5
1052,1
1053,1
1054,4
1055,6
1056,4
1057,1
1058,7
1059,2
1060,8
1061,9
1062,5
1063,2
1064,2
1065,9
1066,0
1067,4
1068,2
1069,5
1070,6
1071,7
1072,1
1073,9
1074,5
1075,6
1076,7
1077,6
1078,5
1079,3
1080,3
1081,1
1082,9
1083,3
1084,9
1085,0
1086,6
1087,1
1088,4
1089,5
1090,5
1091,1
1092,8
1093,9
1094,7
1095,7
1096,4
1097,2
1098,1
1099,5
1100,1
1101,9
1102,8
1103,0
1104,3
1105,5
1106,5
1107,2
1108,1
1109,8
1110,2
1111,2
1112,2
1113,6
1114,3
1115,7
1116,5
1117,1
1118,1
1119,9
1120,6
1121,1
1122,0
1123,6
1124,6
1125,5
1126,8
1127,7
1128,0
1129,2
1130,6
1131,9
1132,5
1133,7
1134,0
1135,2
1136,2
1137,9
1138,8
1139,1
1140,7
1141,3
1142,8
1143,6
1144,4
1145,8
1146,6
1147,0
1148,8
1149,4
1150,0
1151,4
1152,2
1153,3
1154,9
1155,5
1156,0
1157,5
1158,1
1159,6
1160,9
1161,0
1162,4
1163,5
1164,3
1165,7
1166,1
1167,3
1168,0
1169,7
1170,4
1171,9
1172,5
1173,2
1174,1
1175,8
1176,6
1177,5
1178,1
1179,2
1180,8
1181,6
1182,4
1183,4
1184,1
1185,5
1186,3
1187,2
1188,0
1189,0
1190,4
1191,2
1192,0
1193,5
1194,4
1195,9
1196,0
1197,9
1198,8
1199,4
1200,3
1201,5
1202,0
1203,7
1204,9
1205,4
1206,2
1207,3
1208,4
1209,2
1210,9
1211,4
1212,8
1213,5
1214,0
1215,2
1216,8
1217,0
1218,6
1219,8
1220,5
1221,7
1222,6
1223,4
1224,0
1225,0
1226,3
1227,0
1228,3
1229,2
1230,0
1231,7
1232,3
1233,0
1234,2
1235,3
1236,7
1237,2
1238,7
1239,6
1240,0
1241,3
1242,8
1243,2
1244,4
1245,3
1246,9
1247,0
1248,5
1249,3
1250,4
1251,3
1252,2
1253,7
1254,6
1255,5
1256,7
1257,8
1258,8
1259,3
1260,7
1261,6
1262,1
1263,1
1264,9
1265,5
1266,2
1267,9
1268,0
1269,1
1270,4
1271,6
1272,2
1273,5
1274,9
1275,6
1276,6
1277,3
1278,1
1279,3
1280,5
1281,4
1282,1
1283,2
1284,3
1285,6
1286,2
1287,8
1288,5
1289,2
1290,3
1291,4
1292,9
1293,7
1294,8
1295,6
1296,1
1297,8
1298,7
1299,9
1300,4
1301,3
1302,0
1303,6
1304,9
1305,4
1306,2
1307,2
1308,7
1309,5
1310,8
1311,7
1312,5
1313,6
1314,3
1315,0
1316,0
1317,6
1318,2
1319,6
1320,5
1321,4
1322,3
1323,6
1324,5
1325,3
1326,9
1327,3
1328,7
1329,6
1330,7
1331,3
1332,9
1333,0
1334,8
1335,6
1336,1
1337,4
1338,8
1339,1
1340,4
1341,4
1342,9
1343,6
1344,1
1345,0
1346,1
1347,4
1348,7
1349,8
1350,4
1351,7
1352,5
1353,6
1354,5
1355,5
1356,0
1357,0
1358,5
1359,7
1360,2
1361,8
1362,5
1363,2
1364,9
1365,1
1366,4
1367,6
1368,0
1369,2
1370,4
1371,6
1372,9
1373,8
1374,8
1375,9
1376,6
1377,6
1378,6
1379,7
1380,7
1381,2
1382,7
1383,8
1384,6
1385,7
1386,5
1387,0
1388,6
1389,9
1390,3
1391,5
1392,5
1393,6
1394,4
1395,8
1396,2
1397,2
1398,4
1399,6
1400,6
1401,5
1402,9
1403,7
1404,6
1405,4
1406,4
1407,7
1408,4
1409,5
1410,2
1411,6
1412,8
1413,6
1414,9
1415,3
1416,6
1417,3
1418,6
1419,5
1420,5
1421,5
1422,6
1423,1
1424,7
1425,5
1426,5
1427,6
1428,3
1429,1
1430,6
1431,6
1432,7
1433,0
1434,8
1435,8
1436,4
1437,0
1438,5
1439,3
1440,7
1441,2
1442,9
1443,0
1444,2
1445,4
1446,8
1447,6
1448,9
1449,1
1450,4
1451,6
1452,2
1453,6
1454,2
1455,5
1456,0
1457,2
1458,3
1459,5
1460,8
1461,2
1462,5
1463,5
1464,8
1465,0
1466,0
1467,6
1468,4
1469,8
1470,7
1471,7
1472,4
1473,6
1474,3
1475,4
1476,8
1477,8
1478,3
1479,3
1480,3
1481,6
1482,4
1483,2
1484,3
1485,8
1486,1
1487,9
1488,1
1489,5
1490,5
1491,6
1492,4
1493,0
1494,8
1495,2
1496,1
1497,1
1498,1
1499,6
1500,3
1501,9
1502,2
1503,6
1504,7
1505,8
1506,2
1507,7
1508,6
1509,8
1510,9
1511,6
1512,4
1513,0
1514,3
1515,2
1516,5
1517,6
1518,5
1519,2
1520,2
1521,0
1522,4
1523,8
1524,4
1525,9
1526,7
1527,6
1528,7
1529,4
1530,1
1531,7
1532,7
1533,0
1534,8
1535,2
1536,3
1537,6
1538,8
1539,4
1540,5
1541,3
1542,3
1543,2
1544,5
1545,0
1546,6
1547,8
1548,9
1549,3
1550,4
1551,6
1552,0
1553,4
1554,2
1555,1
1556,5
1557,5
1558,3
1559,6
1560,8
1561,2
1562,8
1563,6
1564,6
1565,6
1566,5
1567,1
1568,4
1569,0
1570,7
1571,0
1572,6
1573,3
1574,8
1575,5
1576,5
1577,1
1578,6
1579,5
1580,6
1581,9
1582,6
1583,4
1584,0
1585,3
1586,4
1587,2
1588,2
1589,1
1590,2
1591,0
1592,8
1593,4
1594,5
1595,3
1596,4
1597,1
1598,6
1599,5
1600,3
1601,5
1602,5
1603,6
1604,5
1605,6
1606,0
1607,8
1608,6
1609,2
1610,5
1611,3
1612,0
1613,8
1614,2
1615,0
1616,3
1617,3
1618,5
1619,0
1620,8
1621,8
1622,2
1623,8
1624,4
1625,8
1626,6
1627,9
1628,7
1629,8
1630,1
1631,9
1632,6
1633,3
1634,6
1635,9
1636,9
1637,0
1638,1
1639,7
1640,4
1641,8
1642,2
1643,1
1644,0
1645,0
1646,1
1647,1
1648,8
1649,3
1650,6
1651,0
1652,8
1653,7
1654,3
1655,7
1656,4
1657,5
1658,5
1659,1
1660,8
1661,2
1662,4
1663,1
1664,2
1665,0
1666,1
1667,0
1668,9
1669,1
1670,2
1671,4
1672,6
1673,2
1674,8
1675,3
1676,6
1677,9
1678,6
1679,8
1680,3
1681,3
1682,0
1683,5
1684,5
1685,4
1686,9
1687,6
1688,2
1689,3
1690,5
1691,2
1692,7
1693,5
1694,6
1695,8
1696,7
1697,1
1698,1
1699,1
1700,7
1701,0
1702,7
1703,7
1704,4
1705,8
1706,2
1707,7
1708,5
1709,1
1710,8
1711,7
1712,3
1713,9
1714,4
1715,7
1716,2
1717,5
1718,0
1719,4
1720,2
1721,8
1722,8
1723,0
1724,5
1725,6
1726,7
1727,6
1728,2
1729,8
1730,2
1731,4
1732,9
1733,4
1734,0
1735,8
1736,5
1737,0
1738,0
1739,2
1740,8
1741,9
1742,8
1743,3
1744,3
1745,3
1746,0
1747,4
1748,0
1749,7
1750,2
1751,5
1752,3
1753,5
1754,5
1755,7
1756,6
1757,4
1758,8
1759,3
1760,8
1761,5
1762,8
1763,7
1764,8
1765,6
1766,7
1767,5
1768,1
1769,3
1770,4
1771,7
1772,5
1773,4
1774,9
1775,0
1776,5
1777,3
1778,0
1779,6
1780,5
1781,3
1782,0
1783,1
1784,3
1785,0
1786,9
1787,5
1788,5
1789,9
1790,0
1791,7
1792,4
1793,8
1794,0
1795,0
1796,7
1797,6
1798,6
1799,0
1800,0
1801,8
1802,5
1803,9
1804,7
1805,4
1806,6
1807,5
1808,7
1809,1
1810,5
1811,8
1812,8
1813,3
1814,3
1815,3
1816,9
1817,6
1818,3
1819,0
1820,9
1821,9
1822,7
1823,3
1824,8
1825,1
1826,5
1827,6
1828,9
1829,6
1830,2
1831,3
1832,8
1833,7
1834,2
1835,2
1836,0
1837,5
1838,5
1839,3
1840,5
1841,6
1842,1
1843,8
1844,6
1845,8
1846,5
1847,7
1848,7
1849,8
1850,9
1851,3
1852,5
1853,8
1854,8
1855,0
1856,3
1857,9
1858,1
1859,7
1860,7
1861,2
1862,1
1863,9
1864,3
1865,2
1866,7
1867,5
1868,5
1869,9
1870,3
1871,1
1872,9
1873,4
1874,3
1875,2
1876,3
1877,5
1878,9
1879,7
1880,5
1881,4
1882,6
1883,9
1884,8
1885,9
1886,1
1887,4
1888,1
1889,3
1890,6
1891,8
1892,2
1893,5
1894,8
1895,1
1896,7
1897,1
1898,2
1899,5
1900,0
1901,3
1902,9
1903,1
1904,4
1905,9
1906,8
1907,6
1908,0
1909,1
1910,3
1911,3
1912,8
1913,5
1914,8
1915,3
1916,5
1917,4
1918,7
1919,2
1920,2
1921,6
1922,7
1923,1
1924,3
1925,4
1926,6
1927,8
1928,8
1929,4
1930,0
1931,7
1932,6
1933,9
1934,3
1935,9
1936,5
1937,3
1938,4
1939,4
1940,8
1941,1
1942,5
1943,8
1944,9
1945,7
1946,2
1947,8
1948,9
1949,4
1950,6
1951,6
1952,0
1953,4
1954,6
1955,4
1956,8
1957,6
1958,0
1959,4
1960,1
1961,7
1962,3
1963,0
1964,6
1965,3
1966,4
1967,1
1968,8
1969,3
1970,0
1971,2
1972,0
1973,6
1974,7
1975,3
1976,6
1977,0
1978,5
1979,9
1980,5
1981,9
1982,3
1983,5
1984,8
1985,7
1986,3
1987,5
1988,2
1989,6
1990,7
1991,4
1992,8
1993,7
1994,5
1995,0
1996,4
1997,2
1998,7
1999,2
2000,4
2001,3
2002,6
2003,6
2004,7
2005,7
2006,2
2007,7
2008,5
2009,4
2010,7
2011,6
2012,1
2013,0
2014,8
2015,4
2016,9
2017,5
2018,4
2019,3
2020,8
2021,9
2022,1
2023,5
2024,7
2025,0
2026,1
2027,7
2028,6
2029,0
2030,9
2031,9
2032,3
2033,0
2034,8
2035,7
2036,0
2037,9
2038,5
2039,3
2040,6
2041,4
2042,7
2043,6
2044,5
2045,3
2046,2
2047,9
2048,2
2049,4
2050,7
2051,6
2052,1
2053,2
2054,1
2055,9
2056,9
2057,8
2058,8
2059,5
2060,9
2061,0
2062,2
2063,4
2064,5
2065,5
2066,6
2067,0
2068,4
2069,6
2070,7
2071,4
2072,8
2073,9
2074,8
2075,4
2076,6
2077,9
2078,4
2079,0
2080,4
2081,1
2082,6
2083,7
2084,1
2085,4
2086,0
2087,5
2088,0
2089,5
2090,8
2091,4
2092,6
2093,8
2094,0
2095,6
2096,3
2097,1
2098,6
2099,1
2100,3
2101,7
2102,7
2103,8
2104,7
2105,5
2106,8
2107,9
2108,3
2109,0
2110,7
2111,0
2112,9
2113,0
2114,5
2115,4
2116,6
2117,9
2118,6
2119,8
2120,6
2121,7
2122,3
2123,5
2124,0
2125,6
2126,3
2127,5
2128,5
2129,3
2130,2
2131,6
2132,6
2133,7
2134,1
2135,8
2136,4
2137,6
2138,8
2139,9
2140,9
2141,6
2142,8
2143,3
2144,7
2145,6
2146,4
2147,2
2148,3
2149,0
2150,2
2151,3
2152,4
2153,5
2154,4
2155,2
2156,5
2157,5
2158,0
2159,7
2160,6
2161,4
2162,7
2163,7
2164,6
2165,5
2166,0
2167,6
2168,7
2169,5
2170,8
2171,6
2172,0
2173,5
2174,4
2175,4
2176,7
2177,3
2178,9
2179,1
2180,6
2181,2
2182,4
2183,8
2184,5
2185,3
2186,0
2187,5
2188,6
2189,6
2190,4
2191,6
2192,9
2193,6
2194,8
2195,3
2196,4
2197,9
2198,8
2199,3
2200,3
2201,4
2202,3
2203,9
2204,4
2205,4
2206,2
2207,5
2208,0
2209,7
2210,6
2211,6
2212,5
2213,0
2214,9
2215,5
2216,9
2217,0
2218,8
2219,4
2220,5
2221,8
2222,3
2223,6
2224,1
2225,8
2226,3
2227,9
2228,6
2229,6
2230,8
2231,8
2232,2
2233,4
2234,1
2235,6
2236,8
2237,7
2238,9
2239,6
2240,6
2241,1
2242,0
2243,4
2244,3
2245,0
2246,6
2247,2
2248,2
2249,0
2250,6
2251,6
2252,5
2253,0
2254,0
2255,1
2256,7
2257,4
2258,5
2259,5
2260,2
2261,7
2262,8
2263,9
2264,8
2265,6
2266,7
2267,9
2268,6
2269,2
2270,5
2271,7
2272,8
2273,6
2274,4
2275,1
2276,3
2277,3
2278,8
2279,6
2280,0
2281,0
2282,2
2283,6
2284,2
2285,5
2286,8
2287,2
2288,6
2289,3
2290,1
2291,3
2292,1
2293,3
2294,5
2295,2
2296,0
2297,3
2298,1
2299,1
2300,4
2301,9
2302,7
2303,2
2304,6
2305,9
2306,5
2307,6
2308,5
2309,3
2310,3
2311,8
2312,8
2313,0
2314,4
2315,5
2316,7
2317,4
2318,3
2319,3
2320,3
2321,9
2322,4
2323,3
2324,8
2325,2
2326,2
2327,8
2328,1
2329,7
2330,4
2331,4
2332,5
2333,4
2334,3
2335,2
2336,5
2337,9
2338,1
2339,5
2340,5
2341,4
2342,0
2343,7
2344,7
2345,0
2346,4
2347,2
2348,9
2349,7
2350,6
2351,9
2352,1
2353,4
2354,3
2355,8
2356,9
2357,6
2358,5
2359,2
2360,3
2361,7
2362,3
2363,5
2364,2
2365,6
2366,5
2367,3
2368,0
2369,6
2370,4
2371,0
2372,3
2373,2
2374,5
2375,7
2376,3
2377,5
2378,1
2379,3
2380,6
2381,5
2382,2
2383,4
2384,1
2385,5
2386,8
2387,6
2388,7
2389,8
2390,3
2391,5
2392,8
2393,3
2394,6
2395,0
2396,6
2397,6
2398,8
2399,9
2400,2
2401,7
2402,8
2403,3
2404,7
2405,3
2406,5
2407,6
2408,8
2409,9
2410,4
2411,0
2412,4
2413,5
2414,3
2415,0
2416,2
2417,0
2418,4
2419,8
2420,5
2421,0
2422,8
2423,0
2424,3
2425,5
2426,2
2427,8
2428,8
2429,0
2430,8
2431,3
2432,9
2433,2
2434,6
2435,5
2436,3
2437,7
2438,3
2439,4
2440,4
2441,6
2442,5
2443,0
2444,6
2445,2
2446,6
2447,8
2448,9
2449,3
2450,8
2451,0
2452,9
2453,8
2454,3
2455,5
2456,9
2457,8
2458,5
2459,8
2460,1
2461,3
2462,5
2463,7
2464,5
2465,4
2466,7
2467,7
2468,0
2469,1
2470,8
2471,2
2472,9
2473,3
2474,5
2475,9
2476,3
2477,4
2478,7
2479,6
2480,6
2481,5
2482,6
2483,1
2484,1
2485,1
2486,6
2487,3
2488,5
2489,2
2490,0
2491,6
2492,2
2493,0
2494,6
2495,7
2496,5
2497,7
2498,4
2499,5
2500,3
2501,7
2502,5
2503,3
2504,6
2505,4
2506,7
2507,6
2508,3
2509,9
2510,0
2511,2
2512,7
2513,5
2514,0
2515,2
2516,4
2517,6
2518,6
2519,6
2520,3
2521,8
2522,5
2523,9
2524,9
2525,9
2526,3
2527,0
2528,1
2529,3
2530,9
2531,6
2532,1
2533,4
2534,9
2535,9
2536,2
2537,9
2538,0
2539,2
2540,2
2541,4
2542,9
2543,4
2544,1
2545,7
2546,5
2547,7
2548,3
2549,5
2550,7
2551,2
2552,3
2553,7
2554,1
2555,8
2556,3
2557,5
2558,4
2559,2
2560,5
2561,8
2562,7
2563,6
2564,1
2565,9
2566,0
2567,8
2568,9
2569,8
2570,9
2571,5
2572,4
2573,5
2574,7
2575,5
2576,9
2577,9
2578,4
2579,3
2580,0
2581,3
2582,6
2583,5
2584,4
2585,1
2586,6
2587,8
2588,7
2589,2
2590,8
2591,9
2592,8
2593,8
2594,4
2595,3
2596,7
2597,6
2598,2
2599,4
2600,3
2601,5
2602,6
2603,1
2604,8
2605,3
2606,6
2607,3
2608,8
2609,8
2610,5
2611,0
2612,2
2613,8
2614,0
2615,3
2616,9
2617,4
2618,7
2619,5
2620,8
2621,8
2622,6
2623,4
2624,6
2625,6
2626,9
2627,4
2628,4
2629,9
2630,1
2631,4
2632,9
2633,1
2634,9
2635,5
2636,2
2637,1
2638,8
2639,8
2640,2
2641,4
2642,5
2643,3
2644,8
2645,4
2646,3
2647,6
2648,1
2649,9
2650,0
2651,6
2652,8
2653,5
2654,1
2655,9
2656,2
2657,8
2658,6
2659,0
2660,5
2661,3
2662,5
2663,9
2664,6
2665,9
2666,7
2667,7
2668,9
2669,2
2670,7
2671,7
2672,6
2673,0
2674,6
2675,9
2676,1
2677,6
2678,5
2679,9
2680,2
2681,6
2682,6
2683,3
2684,5
2685,6
2686,5
2687,3
2688,3
2689,9
2690,8
2691,5
2692,5
2693,1
2694,1
2695,2
2696,3
2697,5
2698,2
2699,5
2700,2
2701,2
2702,3
2703,0
2704,6
2705,4
2706,5
2707,5
2708,8
2709,0
2710,5
2711,1
2712,5
2713,6
2714,9
2715,5
2716,9
2717,6
2718,3
2719,0
2720,4
2721,7
2722,6
2723,9
2724,6
2725,3
2726,6
2727,5
2728,8
2729,6
2730,9
2731,5
2732,8
2733,7
2734,0
2735,8
2736,4
2737,4
2738,3
2739,7
2740,8
2741,4
2742,9
2743,7
2744,5
2745,3
2746,8
2747,0
2748,8
2749,4
2750,2
2751,5
2752,9
2753,1
2754,0
2755,6
2756,2
2757,9
2758,0
2759,1
2760,1
2761,4
2762,1
2763,3
2764,4
2765,2
2766,5
2767,2
2768,9
2769,6
2770,7
2771,5
2772,1
2773,0
2774,5
2775,5
2776,4
2777,3
2778,1
2779,7
2780,0
2781,6
2782,6
2783,6
2784,9
2785,2
2786,4
2787,6
2788,6
2789,8
2790,8
2791,0
2792,8
2793,9
2794,7
2795,7
2796,6
2797,7
2798,2
2799,5
2800,7
2801,5
2802,7
2803,0
2804,8
2805,8
2806,2
2807,2
2808,3
2809,9
2810,5
2811,1
2812,8
2813,8
2814,3
2815,4
2816,1
2817,8
2818,6
2819,2
2820,5
2821,6
2822,2
2823,5
2824,7
2825,3
2826,3
2827,9
2828,3
2829,7
2830,7
2831,7
2832,2
2833,6
2834,3
2835,6
2836,9
2837,5
2838,1
2839,7
2840,9
2841,6
2842,5
2843,6
2844,9
2845,2
2846,3
2847,3
2848,3
2849,1
2850,9
2851,1
2852,3
2853,3
2854,2
2855,8
2856,3
2857,5
2858,3
2859,6
2860,6
2861,5
2862,4
2863,2
2864,9
2865,0
2866,1
2867,7
2868,7
2869,4
2870,9
2871,8
2872,6
2873,8
2874,5
2875,9
2876,8
2877,3
2878,9
2879,5
2880,4
2881,1
2882,3
2883,6
2884,8
2885,8
2886,5
2887,0
2888,2
2889,3
2890,5
2891,9
2892,6
2893,8
2894,6
2895,2
2896,5
2897,4
2898,0
2899,6
2900,3
2901,6
2902,9
2903,8
2904,4
2905,6
2906,9
2907,7
2908,0
2909,2
2910,8
2911,1
2912,8
2913,6
2914,9
2915,5
2916,9
2917,5
2918,3
2919,8
2920,0
2921,5
2922,3
2923,9
2924,6
2925,2
2926,1
2927,2
2928,0
2929,8
2930,6
2931,0
2932,6
2933,6
2934,0
2935,2
2936,2
2937,8
2938,8
2939,4
2940,6
2941,2
2942,9
2943,4
2944,1
2945,4
2946,7
2947,5
2948,6
2949,7
2950,7
2951,3
2952,1
2953,5
2954,6
2955,8
2956,6
2957,4
2958,9
2959,5
2960,9
2961,7
2962,4
2963,0
2964,9
2965,0
2966,9
2967,4
2968,2
2969,5
2970,1
2971,8
2972,4
2973,3
2974,0
2975,4
2976,3
2977,2
2978,0
2979,6
2980,0
2981,5
2982,9
2983,8
2984,4
2985,1
2986,7
2987,3
2988,8
2989,5
2990,0
2991,7
2992,8
2993,4
2994,9
2995,5
2996,6
2997,5
