,0
1261,1
1262,5
1263,8
1264,8
1265,2
1266,7
1267,0
1268,1
1269,3
1270,6
1271,0
1272,0
1273,9
1274,6
1275,9
1276,7
1277,9
1278,7
1279,5
1280,4
1281,9
1282,3
1283,3
1284,7
1285,2
1286,4
1287,4
1288,6
1289,6
1290,2
1291,9
1292,2
1293,3
1294,0
1295,9
1296,2
1297,6
1298,7
1299,9
1300,5
1301,8
1302,2
1303,4
1304,6
1305,9
1306,6
1307,3
1308,8
1309,2
1310,8
1311,8
1312,8
1313,6
1314,6
1315,6
1316,5
1317,6
1318,6
1319,0
1320,5
1321,2
1322,4
1323,3
1324,9
1325,0
1326,3
1327,2
1328,0
1329,2
1330,8
1331,4
1332,8
1333,2
1334,6
1335,2
1336,1
1337,9
1338,7
1339,7
1340,6
1341,0
1342,8
1343,3
1344,3
1345,8
1346,7
1347,2
1348,9
1349,6
1350,1
1351,0
1352,3
1353,6
1354,6
1355,9
1356,2
1357,1
1358,6
1359,9
1360,3
1361,0
1362,5
1363,5
1364,5
1365,5
1366,2
1367,0
1368,1
1369,4
1370,5
1371,3
1372,6
1373,9
1374,2
1375,2
1376,0
1377,0
1378,6
1379,1
1380,2
1381,5
1382,9
1383,4
1384,6
1385,9
1386,5
1387,0
1388,8
1389,7
1390,4
1391,3
1392,0
1393,6
1394,2
1395,9
1396,7
1397,4
1398,8
1399,3
1400,7
1401,9
1402,5
1403,9
1404,1
1405,2
1406,0
1407,3
1408,5
1409,6
1410,6
1411,0
1412,3
1413,2
1414,6
1415,4
1416,3
1417,9
1418,9
1419,1
1420,2
1421,5
1422,3
1423,6
1424,3
1425,3
1426,3
1427,9
1428,9
1429,4
1430,6
1431,4
1432,6
1433,4
1434,0
1435,5
1436,3
1437,0
1438,3
1439,2
1440,8
1441,6
1442,5
1443,8
1444,0
1445,4
1446,7
1447,7
1448,4
1449,6
1450,3
1451,4
1452,8
1453,1
1454,5
1455,6
1456,0
1457,0
1458,3
1459,4
1460,7
1461,4
1462,9
1463,2
1464,5
1465,5
1466,2
1467,8
1468,6
1469,6
1470,0
1471,8
1472,0
1473,2
1474,5
1475,8
1476,3
1477,1
1478,8
1479,0
1480,2
1481,5
1482,3
1483,9
1484,4
1485,6
1486,9
1487,3
1488,8
1489,5
1490,2
1491,5
1492,3
1493,6
1494,0
1495,5
1496,0
1497,5
1498,3
1499,1
1500,5
1501,8
1502,5
1503,4
1504,6
1505,9
1506,4
1507,7
1508,3
1509,3
1510,7
1511,9
1512,2
1513,0
1514,5
1515,3
1516,7
1517,7
1518,3
1519,7
1520,2
1521,2
1522,3
1523,8
1524,3
1525,7
1526,6
1527,5
1528,4
1529,9
1530,4
1531,7
1532,5
1533,5
1534,4
1535,7
1536,2
1537,6
1538,3
1539,9
1540,4
1541,2
1542,8
1543,2
1544,0
1545,2
1546,6
1547,6
1548,6
1549,6
1550,6
1551,2
1552,6
1553,8
1554,2
1555,7
1556,0
1557,5
1558,3
1559,0
1560,3
1561,2
1562,2
1563,8
1564,2
1565,6
1566,0
1567,8
1568,5
1569,1
1570,1
1571,8
1572,4
1573,0
1574,3
1575,7
1576,0
1577,3
1578,0
1579,3
1580,1
1581,7
1582,6
1583,7
1584,8
1585,9
1586,2
1587,2
1588,1
1589,2
1590,7
1591,6
1592,7
1593,1
1594,3
1595,0
1596,0
1597,7
1598,5
1599,5
1600,7
1601,5
1602,2
1603,7
1604,3
1605,3
1606,9
1607,4
1608,6
1609,9
1610,1
1611,3
1612,0
1613,9
1614,5
1615,1
1616,9
1617,3
1618,4
1619,4
1620,3
1621,6
1622,5
1623,5
1624,1
1625,7
1626,6
1627,7
1628,9
1629,9
1630,5
1631,7
1632,3
1633,6
1634,3
1635,8
1636,0
1637,1
1638,8
1639,8
1640,6
1641,1
1642,5
1643,3
1644,2
1645,2
1646,2
1647,9
1648,0
1649,6
1650,3
1651,9
1652,1
1653,4
1654,8
1655,4
1656,1
1657,4
1658,6
1659,1
1660,0
1661,0
1662,9
1663,0
1664,3
1665,3
1666,3
1667,8
1668,8
1669,8
1670,8
1671,8
1672,8
1673,4
1674,9
1675,1
1676,5
1677,3
1678,3
1679,2
1680,7
1681,3
1682,6
1683,5
1684,3
1685,9
1686,2
1687,5
1688,2
1689,4
1690,5
1691,9
1692,5
1693,7
1694,3
1695,1
1696,3
1697,9
1698,1
1699,9
1700,3
1701,9
1702,5
1703,0
1704,1
1705,8
1706,5
1707,9
1708,4
1709,0
1710,5
1711,7
1712,6
1713,7
1714,1
1715,2
1716,8
1717,5
1718,9
1719,7
1720,7
1721,6
1722,5
1723,9
1724,8
1725,7
1726,3
1727,2
1728,3
1729,4
1730,0
1731,4
1732,7
1733,7
1734,8
1735,6
1736,3
1737,2
1738,9
1739,6
1740,7
1741,9
1742,0
1743,1
1744,1
1745,1
1746,5
1747,2
1748,5
1749,9
1750,7
1751,6
1752,5
1753,8
1754,6
1755,6
1756,1
1757,2
1758,2
1759,1
1760,2
1761,5
1762,8
1763,1
1764,5
1765,3
1766,6
1767,8
1768,7
1769,8
1770,0
1771,5
1772,2
1773,2
1774,7
1775,7
1776,9
1777,4
1778,1
1779,2
1780,0
1781,9
1782,2
1783,9
1784,2
1785,8
1786,0
1787,6
1788,2
1789,3
1790,8
1791,1
1792,4
1793,4
1794,3
1795,1
1796,6
1797,7
1798,9
1799,3
1800,7
1801,4
1802,3
1803,2
1804,3
1805,3
1806,8
1807,1
1808,1
1809,1
1810,5
1811,3
1812,6
1813,7
1814,1
1815,3
1816,6
1817,9
1818,7
1819,2
1820,8
1821,5
1822,3
1823,5
1824,7
1825,7
1826,7
1827,6
1828,4
1829,6
1830,2
1831,5
1832,8
1833,7
1834,9
1835,1
1836,8
1837,7
1838,4
1839,4
1840,1
1841,2
1842,0
1843,8
1844,4
1845,8
1846,5
1847,0
1848,9
1849,2
1850,0
1851,5
1852,0
1853,8
1854,5
1855,4
1856,4
1857,8
1858,4
1859,9
1860,0
1861,9
1862,2
1863,4
1864,4
1865,0
1866,2
1867,1
1868,4
1869,0
1870,9
1871,1
1872,4
1873,6
1874,3
1875,2
1876,2
1877,3
1878,3
1879,9
1880,4
1881,4
1882,6
1883,8
1884,4
1885,9
1886,0
1887,9
1888,9
1889,5
1890,2
1891,2
1892,6
1893,6
1894,4
1895,1
1896,0
1897,3
1898,1
1899,6
1900,2
1901,5
1902,3
1903,4
1904,3
1905,8
1906,8
1907,2
1908,4
1909,5
1910,0
1911,9
1912,2
1913,0
1914,0
1915,5
1916,0
1917,7
1918,9
1919,3
1920,7
1921,7
1922,0
1923,5
1924,4
1925,0
1926,3
1927,2
1928,5
1929,0
1930,4
1931,4
1932,1
1933,1
1934,4
1935,9
1936,0
1937,0
1938,4
1939,4
1940,6
1941,3
1942,4
1943,9
1944,4
1945,8
1946,0
1947,4
1948,9
1949,1
1950,1
1951,7
1952,0
1953,8
1954,1
1955,0
1956,5
1957,1
1958,7
1959,2
1960,0
1961,6
1962,1
1963,8
1964,8
1965,4
1966,5
1967,3
1968,7
1969,6
1970,8
1971,9
1972,3
1973,3
1974,5
1975,9
1976,7
1977,4
1978,7
1979,8
1980,7
1981,3
1982,2
1983,7
1984,6
1985,3
1986,8
1987,5
1988,2
1989,5
1990,5
1991,6
1992,1
1993,1
1994,4
1995,9
1996,7
1997,5
1998,5
1999,4
2000,0
2001,7
2002,3
2003,9
2004,9
2005,3
2006,6
2007,4
2008,0
2009,3
2010,1
2011,7
2012,0
2013,6
2014,3
2015,9
2016,8
2017,2
2018,9
2019,4
2020,2
2021,5
2022,3
2023,2
2024,8
2025,4
2026,2
2027,9
2028,6
2029,6
2030,0
2031,8
2032,6
2033,5
2034,4
2035,2
2036,4
2037,8
2038,1
2039,3
2040,1
2041,8
2042,1
2043,8
2044,2
2045,5
2046,2
2047,2
2048,1
2049,3
2050,9
2051,2
2052,0
2053,4
2054,8
2055,0
2056,7
2057,3
2058,9
2059,8
2060,4
2061,8
2062,5
2063,8
2064,8
2065,3
2066,2
2067,1
2068,4
2069,8
2070,0
2071,2
2072,3
2073,5
2074,5
2075,8
2076,3
2077,5
2078,4
2079,3
2080,5
2081,2
2082,3
2083,1
2084,8
2085,4
2086,3
2087,2
2088,1
2089,7
2090,8
2091,4
2092,8
2093,8
2094,7
2095,6
2096,9
2097,6
2098,5
2099,6
2100,3
2101,0
2102,0
2103,8
2104,0
2105,5
2106,4
2107,2
2108,2
2109,4
2110,6
2111,1
2112,6
2113,3
2114,1
2115,7
2116,9
2117,9
2118,4
2119,6
2120,0
2121,7
2122,9
2123,1
2124,4
2125,4
2126,5
2127,0
2128,7
2129,7
2130,7
2131,6
2132,5
2133,5
2134,7
2135,2
2136,4
2137,7
2138,3
2139,4
2140,7
2141,9
2142,0
2143,9
2144,7
2145,7
2146,2
2147,2
2148,2
2149,2
2150,8
2151,5
2152,9
2153,1
2154,6
2155,5
2156,6
2157,6
2158,9
2159,4
2160,7
2161,3
2162,6
2163,7
2164,4
2165,0
2166,3
2167,0
2168,0
2169,5
2170,3
2171,6
2172,8
2173,2
2174,7
2175,1
2176,7
2177,2
2178,3
2179,4
2180,3
2181,4
2182,4
2183,2
2184,0
2185,2
2186,0
2187,2
2188,8
2189,3
2190,8
2191,0
2192,8
2193,7
2194,3
2195,4
2196,5
2197,4
2198,6
2199,3
2200,4
2201,2
2202,7
2203,4
2204,4
2205,3
2206,2
2207,5
2208,0
2209,1
2210,2
2211,4
2212,5
2213,1
2214,3
2215,0
2216,5
2217,7
2218,4
2219,0
2220,7
2221,0
2222,8
2223,2
2224,8
2225,0
2226,8
2227,3
2228,0
2229,6
2230,6
2231,8
2232,9
2233,0
2234,8
2235,7
2236,7
2237,7
2238,2
2239,4
2240,4
2241,9
2242,2
2243,3
2244,5
2245,7
2246,1
2247,0
2248,6
2249,7
2250,8
2251,6
2252,0
2253,5
2254,1
2255,5
2256,0
2257,9
2258,4
2259,1
2260,1
2261,6
2262,0
2263,1
2264,6
2265,0
2266,6
2267,0
2268,3
2269,4
2270,1
2271,4
2272,6
2273,7
2274,7
2275,7
2276,2
2277,9
2278,5
2279,0
2280,0
2281,7
2282,1
2283,6
2284,0
2285,0
2286,5
2287,0
2288,2
2289,3
2290,4
2291,0
2292,5
2293,9
2294,7
2295,8
2296,9
2297,6
2298,3
2299,2
2300,4
2301,9
2302,2
2303,6
2304,7
2305,2
2306,3
2307,2
2308,6
2309,2
2310,3
2311,9
2312,9
2313,0
2314,2
2315,0
2316,9
2317,7
2318,5
2319,8
2320,0
2321,8
2322,2
2323,1
2324,8
2325,9
2326,0
2327,3
2328,1
2329,3
2330,5
2331,5
2332,6
2333,1
2334,5
2335,3
2336,3
2337,8
2338,2
2339,1
2340,1
2341,8
2342,8
2343,1
2344,6
2345,4
2346,2
2347,3
2348,7
2349,6
2350,0
2351,9
2352,8
2353,8
2354,4
2355,7
2356,0
2357,2
2358,9
2359,0
2360,1
2361,8
2362,3
2363,0
2364,4
2365,5
2366,5
2367,4
2368,0
2369,9
2370,5
2371,7
2372,2
2373,5
2374,5
2375,5
2376,9
2377,3
2378,4
2379,6
2380,3
2381,4
2382,8
2383,7
2384,3
2385,9
2386,0
2387,3
2388,6
2389,9
2390,5
2391,7
2392,9
2393,6
2394,3
2395,7
2396,6
2397,1
2398,0
2399,8
2400,6
2401,3
2402,0
2403,8
2404,7
2405,9
2406,4
2407,5
2408,0
2409,9
2410,0
2411,3
2412,1
2413,3
2414,9
2415,5
2416,1
2417,4
2418,9
2419,3
2420,7
2421,6
2422,0
2423,4
2424,9
2425,5
2426,7
2427,7
2428,0
2429,8
2430,5
2431,1
2432,8
2433,5
2434,9
2435,2
2436,4
2437,6
2438,6
2439,6
2440,8
2441,9
2442,0
2443,7
2444,4
2445,7
2446,5
2447,7
2448,8
2449,6
2450,5
2451,3
2452,5
2453,4
2454,6
2455,9
2456,7
2457,8
2458,7
2459,4
2460,5
2461,5
2462,6
2463,5
2464,5
2465,0
2466,4
2467,3
2468,6
2469,7
2470,2
2471,3
2472,7
2473,4
2474,0
2475,7
2476,9
2477,3
2478,9
2479,4
2480,8
2481,3
2482,6
2483,5
2484,3
2485,6
2486,1
2487,6
2488,9
2489,5
2490,0
2491,0
2492,8
2493,4
2494,0
2495,0
2496,2
2497,1
2498,1
2499,2
2500,3
2501,1
2502,5
2503,9
2504,1
2505,2
2506,6
2507,1
2508,9
2509,5
2510,1
2511,1
2512,3
2513,4
2514,0
2515,9
2516,8
2517,0
2518,2
2519,5
2520,2
2521,7
2522,4
2523,6
2524,3
2525,5
2526,4
2527,2
2528,5
2529,4
2530,5
2531,7
2532,4
2533,6
2534,9
2535,4
2536,3
2537,8
2538,2
2539,4
2540,8
2541,2
2542,2
2543,7
2544,1
2545,2
2546,4
2547,0
2548,2
2549,3
2550,2
2551,7
2552,6
2553,5
2554,6
2555,8
2556,7
2557,2
2558,6
2559,5
2560,9
2561,2
2562,4
2563,0
2564,3
2565,1
2566,9
2567,4
2568,6
2569,1
2570,8
2571,9
2572,3
2573,4
2574,5
2575,2
2576,1
2577,2
2578,3
2579,1
2580,2
2581,6
2582,1
2583,7
2584,5
2585,4
2586,1
2587,7
2588,4
2589,1
2590,6
2591,4
2592,5
2593,3
2594,2
2595,9
2596,0
2597,2
2598,4
2599,4
2600,5
2601,3
2602,2
2603,6
2604,8
2605,5
2606,1
2607,3
2608,1
2609,5
2610,8
2611,4
2612,6
2613,4
2614,4
2615,2
2616,4
2617,6
2618,5
2619,6
2620,8
2621,0
2622,9
2623,3
2624,1
2625,2
2626,5
2627,9
2628,3
2629,9
2630,2
2631,9
2632,5
2633,9
2634,1
2635,0
2636,5
2637,9
2638,8
2639,6
2640,4
2641,5
2642,8
2643,6
2644,0
2645,4
2646,2
2647,1
2648,0
2649,9
2650,8
2651,1
2652,0
2653,9
2654,5
2655,3
2656,4
2657,1
2658,9
2659,3
2660,9
2661,4
2662,2
2663,4
2664,0
2665,7
2666,1
2667,5
2668,2
2669,8
2670,6
2671,1
2672,5
2673,3
2674,8
2675,8
2676,4
2677,2
2678,3
2679,5
2680,6
2681,5
2682,8
2683,5
2684,6
2685,8
2686,9
2687,0
2688,7
2689,7
2690,7
2691,7
2692,6
2693,7
2694,5
2695,2
2696,9
2697,8
2698,1
2699,2
2700,6
2701,8
2702,0
2703,5
2704,2
2705,5
2706,2
2707,2
2708,1
2709,2
2710,0
2711,6
2712,9
2713,9
2714,7
2715,3
2716,5
2717,4
2718,0
2719,7
2720,8
2721,2
2722,8
2723,8
2724,7
2725,5
2726,2
2727,2
2728,8
2729,8
2730,6
2731,2
2732,6
2733,1
2734,4
2735,3
2736,4
2737,6
2738,0
2739,2
2740,9
2741,4
2742,6
2743,6
2744,8
2745,9
2746,0
2747,3
2748,7
2749,3
2750,4
2751,3
2752,2
2753,8
2754,6
2755,9
2756,0
2757,6
2758,1
2759,6
2760,9
2761,3
2762,8
2763,4
2764,2
2765,7
2766,1
2767,0
2768,8
2769,6
2770,3
2771,2
2772,8
2773,0
2774,0
2775,6
2776,4
2777,7
2778,5
2779,0
2780,9
2781,0
2782,3
2783,4
2784,9
2785,6
2786,4
2787,1
2788,2
2789,1
2790,7
2791,7
2792,3
2793,2
2794,9
2795,4
2796,4
2797,1
2798,4
2799,3
2800,6
2801,4
2802,0
2803,0
2804,2
2805,5
2806,5
2807,5
2808,3
2809,5
2810,8
2811,4
2812,6
2813,5
2814,7
2815,7
2816,4
2817,6
2818,9
2819,8
2820,5
2821,0
2822,8
2823,7
2824,3
2825,6
2826,5
2827,3
2828,2
2829,0
2830,9
2831,9
2832,7
2833,0
2834,1
2835,2
2836,3
2837,4
2838,6
2839,1
2840,1
2841,0
2842,0
2843,4
2844,0
2845,0
2846,6
2847,8
2848,2
2849,3
2850,0
2851,0
2852,6
2853,5
2854,4
2855,1
2856,3
2857,9
2858,8
2859,1
2860,6
2861,3
2862,4
2863,3
2864,2
2865,9
2866,6
2867,9
2868,5
2869,5
2870,8
2871,0
2872,1
2873,4
2874,2
2875,9
2876,5
2877,0
2878,1
2879,8
2880,8
2881,1
2882,2
2883,5
2884,1
2885,5
2886,3
2887,4
2888,7
2889,4
2890,5
2891,1
2892,3
2893,3
2894,3
2895,2
2896,3
2897,3
2898,6
2899,5
2900,4
2901,9
2902,3
2903,3
2904,3
2905,4
2906,2
2907,7
2908,4
2909,2
2910,2
2911,9
2912,5
2913,3
2914,4
2915,1
2916,7
2917,0
2918,8
2919,0
2920,9
2921,2
2922,4
2923,3
2924,9
2925,3
2926,4
2927,6
2928,4
2929,9
2930,2
2931,4
2932,6
2933,2
2934,3
2935,2
2936,8
2937,2
2938,1
2939,8
2940,4
2941,6
2942,5
2943,0
2944,5
2945,7
2946,1
2947,4
2948,6
2949,6
2950,9
2951,2
2952,7
2953,8
2954,8
2955,8
2956,3
2957,4
2958,3
2959,9
2960,8
2961,3
2962,8
2963,8
2964,0
2965,6
2966,7
2967,6
2968,6
2969,3
2970,4
2971,7
2972,3
2973,5
2974,9
2975,2
2976,3
2977,1
2978,4
2979,5
2980,2
2981,5
2982,7
2983,2
2984,1
2985,9
2986,6
2987,8
2988,7
2989,6
2990,0
2991,7
2992,2
2993,1
2994,4
2995,7
2996,0
2997,4
