,0
662,6
663,5
664,6
665,1
666,2
667,4
668,6
669,2
670,2
671,3
672,7
673,4
674,0
675,4
676,5
677,6
678,7
679,9
680,9
681,8
682,3
683,8
684,7
685,6
686,2
687,5
688,1
689,6
690,2
691,4
692,9
693,0
694,1
695,8
696,8
697,4
698,6
699,4
700,8
701,5
702,8
703,8
704,8
705,0
706,7
707,1
708,9
709,1
710,5
711,3
712,4
713,0
714,2
715,7
716,8
717,1
718,2
719,4
720,4
721,0
722,5
723,7
724,2
725,8
726,1
727,3
728,3
729,4
730,8
731,6
732,3
733,6
734,6
735,7
736,3
737,0
738,7
739,0
740,6
741,3
742,8
743,4
744,7
745,8
746,4
747,0
748,6
749,6
750,7
751,3
752,6
753,6
754,2
755,3
756,6
757,9
758,6
759,5
760,7
761,1
762,0
763,6
764,6
765,2
766,4
767,6
768,8
769,5
770,9
771,6
772,4
773,0
774,4
775,0
776,7
777,2
778,9
779,2
780,4
781,6
782,5
783,0
784,0
785,1
786,9
787,8
788,8
789,2
790,3
791,1
792,4
793,2
794,9
795,9
796,3
797,9
798,8
799,3
800,9
801,5
802,4
803,2
804,5
805,5
806,6
807,4
808,4
809,7
810,6
811,4
812,7
813,2
814,3
815,1
816,5
817,3
818,7
819,9
820,1
821,7
822,5
823,3
824,2
825,3
826,5
827,1
828,6
829,4
830,0
831,6
832,5
833,3
834,8
835,2
836,6
837,5
838,9
839,7
840,2
841,9
842,3
843,1
844,4
845,1
846,2
847,5
848,3
849,2
850,6
851,0
852,7
853,8
854,8
855,1
856,1
857,6
858,2
859,7
860,4
861,3
862,2
863,0
864,0
865,4
866,6
867,3
868,9
869,3
870,1
871,9
872,8
873,3
874,7
875,2
876,1
877,1
878,5
879,3
880,5
881,6
882,5
883,0
884,9
885,8
886,4
887,3
888,6
889,5
890,4
891,8
892,7
893,5
894,7
895,9
896,8
897,2
898,9
899,9
900,7
901,3
902,5
903,4
904,5
905,7
906,1
907,3
908,5
909,2
910,9
911,6
912,0
913,0
914,4
915,7
916,9
917,7
918,3
919,7
920,3
921,7
922,3
923,3
924,5
925,5
926,6
927,8
928,7
929,2
930,6
931,3
932,9
933,4
934,6
935,4
936,9
937,5
938,7
939,5
940,7
941,5
942,6
943,6
944,6
945,4
946,0
947,9
948,1
949,1
950,9
951,3
952,2
953,2
954,3
955,2
956,9
957,5
958,8
959,2
960,9
961,4
962,6
963,6
964,2
965,9
966,0
967,0
968,6
969,9
970,5
971,4
972,1
973,8
974,1
975,7
976,7
977,9
978,6
979,8
980,5
981,6
982,5
983,2
984,1
985,7
986,6
987,6
988,5
989,4
990,7
991,1
992,3
993,5
994,1
995,4
996,5
997,6
998,6
999,3
1000,9
1001,4
1002,8
1003,9
1004,5
1005,2
1006,7
1007,1
1008,5
1009,6
1010,2
1011,1
1012,5
1013,6
1014,8
1015,7
1016,7
1017,1
1018,1
1019,7
1020,3
1021,1
1022,4
1023,1
1024,9
1025,5
1026,8
1027,9
1028,9
1029,8
1030,5
1031,4
1032,1
1033,0
1034,4
1035,3
1036,5
1037,8
1038,4
1039,8
1040,5
1041,6
1042,0
1043,8
1044,7
1045,1
1046,5
1047,5
1048,9
1049,7
1050,9
1051,6
1052,8
1053,3
1054,1
1055,4
1056,0
1057,1
1058,6
1059,2
1060,4
1061,6
1062,6
1063,6
1064,2
1065,6
1066,6
1067,8
1068,9
1069,5
1070,9
1071,7
1072,9
1073,2
1074,7
1075,1
1076,8
1077,6
1078,7
1079,8
1080,0
1081,6
1082,5
1083,5
1084,4
1085,7
1086,3
1087,6
1088,3
1089,2
1090,9
1091,5
1092,5
1093,7
1094,2
1095,4
1096,7
1097,7
1098,2
1099,2
1100,4
1101,4
1102,6
1103,2
1104,5
1105,0
1106,0
1107,4
1108,3
1109,0
1110,9
1111,3
1112,2
1113,6
1114,4
1115,2
1116,5
1117,2
1118,4
1119,2
1120,2
1121,7
1122,6
1123,4
1124,3
1125,9
1126,1
1127,7
1128,4
1129,8
1130,5
1131,4
1132,4
1133,5
1134,9
1135,4
1136,9
1137,4
1138,3
1139,8
1140,8
1141,6
1142,9
1143,1
1144,1
1145,3
1146,0
1147,5
1148,1
1149,9
1150,4
1151,1
1152,7
1153,9
1154,1
1155,3
1156,6
1157,6
1158,9
1159,0
1160,9
1161,6
1162,0
1163,4
1164,0
1165,0
1166,9
1167,8
1168,7
1169,1
1170,7
1171,7
1172,7
1173,9
1174,6
1175,1
1176,8
1177,6
1178,7
1179,2
1180,4
1181,4
1182,2
1183,4
1184,5
1185,4
1186,8
1187,3
1188,9
1189,9
1190,4
1191,5
1192,7
1193,6
1194,6
1195,3
1196,7
1197,2
1198,2
1199,7
1200,3
1201,0
1202,3
1203,2
1204,8
1205,1
1206,8
1207,5
1208,7
1209,6
1210,5
1211,3
1212,3
1213,9
1214,2
1215,3
1216,6
1217,0
1218,5
1219,7
1220,3
1221,5
1222,6
1223,5
1224,2
1225,4
1226,1
1227,0
1228,3
1229,2
1230,7
1231,7
1232,3
1233,6
1234,1
1235,0
1236,7
1237,6
1238,3
1239,3
1240,9
1241,6
1242,6
1243,5
1244,1
1245,3
1246,5
1247,4
1248,8
1249,5
1250,4
1251,9
1252,0
1253,3
1254,9
1255,9
1256,4
1257,8
1258,1
1259,7
1260,1
1261,6
1262,2
1263,4
1264,8
1265,1
1266,5
1267,7
1268,8
1269,6
1270,7
1271,1
1272,6
1273,9
1274,2
1275,1
1276,9
1277,9
1278,6
1279,3
1280,0
1281,8
1282,7
1283,1
1284,9
1285,0
1286,6
1287,6
1288,0
1289,7
1290,3
1291,8
1292,4
1293,0
1294,5
1295,5
1296,3
1297,4
1298,8
1299,9
1300,4
1301,3
1302,4
1303,4
1304,8
1305,4
1306,7
1307,7
1308,7
1309,5
1310,4
1311,5
1312,9
1313,8
1314,5
1315,4
1316,1
1317,2
1318,6
1319,8
1320,4
1321,3
1322,7
1323,9
1324,9
1325,0
1326,8
1327,5
1328,0
1329,0
1330,6
1331,7
1332,9
1333,2
1334,1
1335,0
1336,4
1337,2
1338,7
1339,0
1340,7
1341,6
1342,9
1343,6
1344,4
1345,5
1346,5
1347,3
1348,7
1349,6
1350,7
1351,8
1352,6
1353,0
1354,4
1355,1
1356,6
1357,3
1358,4
1359,5
1360,8
1361,7
1362,6
1363,3
1364,2
1365,7
1366,8
1367,4
1368,3
1369,8
1370,1
1371,7
1372,2
1373,2
1374,6
1375,7
1376,4
1377,7
1378,4
1379,7
1380,0
1381,4
1382,4
1383,3
1384,6
1385,3
1386,0
1387,2
1388,3
1389,1
1390,5
1391,6
1392,0
1393,6
1394,9
1395,0
1396,5
1397,1
1398,3
1399,9
1400,1
1401,0
1402,6
1403,4
1404,5
1405,2
1406,0
1407,1
1408,4
1409,3
1410,9
1411,0
1412,3
1413,2
1414,5
1415,6
1416,8
1417,3
1418,3
1419,7
1420,9
1421,3
1422,1
1423,4
1424,1
1425,8
1426,2
1427,2
1428,5
1429,1
1430,3
1431,7
1432,9
1433,7
1434,6
1435,6
1436,6
1437,7
1438,2
1439,3
1440,9
1441,9
1442,7
1443,0
1444,9
1445,2
1446,7
1447,1
1448,1
1449,3
1450,2
1451,1
1452,5
1453,8
1454,7
1455,9
1456,8
1457,0
1458,9
1459,7
1460,4
1461,1
1462,3
1463,8
1464,3
1465,7
1466,4
1467,3
1468,3
1469,5
1470,8
1471,5
1472,3
1473,7
1474,2
1475,4
1476,3
1477,0
1478,5
1479,9
1480,4
1481,6
1482,7
1483,6
1484,1
1485,3
1486,7
1487,4
1488,6
1489,6
1490,9
1491,6
1492,4
1493,1
1494,4
1495,4
1496,5
1497,4
1498,3
1499,6
1500,8
1501,8
1502,0
1503,1
1504,3
1505,1
1506,1
1507,8
1508,7
1509,0
1510,5
1511,9
1512,0
1513,4
1514,7
1515,3
1516,2
1517,7
1518,5
1519,3
1520,2
1521,8
1522,8
1523,5
1524,3
1525,6
1526,3
1527,2
1528,2
1529,0
1530,9
1531,0
1532,0
1533,8
1534,5
1535,7
1536,3
1537,3
1538,8
1539,5
1540,3
1541,6
1542,3
1543,0
1544,1
1545,9
1546,9
1547,6
1548,9
1549,5
1550,5
1551,3
1552,5
1553,3
1554,5
1555,4
1556,0
1557,5
1558,5
1559,6
1560,4
1561,2
1562,2
1563,5
1564,4
1565,6
1566,1
1567,6
1568,1
1569,4
1570,6
1571,4
1572,9
1573,5
1574,7
1575,2
1576,0
1577,3
1578,3
1579,7
1580,7
1581,1
1582,0
1583,9
1584,2
1585,5
1586,9
1587,1
1588,1
1589,0
1590,7
1591,2
1592,2
1593,2
1594,9
1595,9
1596,3
1597,5
1598,6
1599,4
1600,7
1601,7
1602,8
1603,9
1604,9
1605,0
1606,4
1607,3
1608,0
1609,3
1610,7
1611,1
1612,1
1613,1
1614,9
1615,3
1616,6
1617,6
1618,6
1619,6
1620,6
1621,6
1622,4
1623,5
1624,7
1625,4
1626,9
1627,0
1628,1
1629,5
1630,1
1631,4
1632,5
1633,2
1634,1
1635,4
1636,5
1637,4
1638,1
1639,7
1640,5
1641,7
1642,9
1643,3
1644,3
1645,0
1646,0
1647,3
1648,4
1649,3
1650,5
1651,2
1652,3
1653,5
1654,1
1655,4
1656,0
1657,1
1658,4
1659,4
1660,5
1661,0
1662,2
1663,1
1664,3
1665,2
1666,7
1667,3
1668,6
1669,6
1670,2
1671,2
1672,2
1673,2
1674,0
1675,5
1676,8
1677,6
1678,2
1679,6
1680,8
1681,1
1682,3
1683,7
1684,6
1685,3
1686,5
1687,4
1688,5
1689,6
1690,9
1691,9
1692,0
1693,0
1694,6
1695,0
1696,7
1697,1
1698,9
1699,0
1700,1
1701,0
1702,0
1703,9
1704,0
1705,7
1706,7
1707,3
1708,4
1709,1
1710,1
1711,9
1712,2
1713,5
1714,1
1715,5
1716,6
1717,7
1718,7
1719,9
1720,2
1721,3
1722,3
1723,5
1724,6
1725,5
1726,8
1727,7
1728,6
1729,4
1730,4
1731,2
1732,1
1733,2
1734,5
1735,2
1736,8
1737,5
1738,8
1739,8
1740,0
1741,3
1742,4
1743,5
1744,2
1745,6
1746,3
1747,1
1748,5
1749,8
1750,2
1751,5
1752,4
1753,7
1754,3
1755,7
1756,9
1757,4
1758,7
1759,4
1760,1
1761,8
1762,6
1763,0
1764,7
1765,8
1766,6
1767,3
1768,7
1769,8
1770,3
1771,7
1772,3
1773,6
1774,8
1775,5
1776,8
1777,7
1778,8
1779,0
1780,3
1781,6
1782,0
1783,7
1784,3
1785,4
1786,4
1787,1
1788,6
1789,6
1790,7
1791,0
1792,7
1793,9
1794,3
1795,0
1796,8
1797,5
1798,3
1799,2
1800,9
1801,1
1802,9
1803,8
1804,7
1805,0
1806,9
1807,1
1808,1
1809,1
1810,7
1811,4
1812,4
1813,4
1814,6
1815,5
1816,7
1817,0
1818,4
1819,7
1820,5
1821,0
1822,9
1823,3
1824,4
1825,4
1826,4
1827,3
1828,4
1829,6
1830,6
1831,2
1832,4
1833,9
1834,1
1835,4
1836,6
1837,8
1838,7
1839,2
1840,4
1841,0
1842,7
1843,6
1844,0
1845,6
1846,2
1847,5
1848,3
1849,0
1850,3
1851,8
1852,4
1853,3
1854,7
1855,9
1856,5
1857,1
1858,7
1859,8
1860,9
1861,3
1862,8
1863,7
1864,2
1865,6
1866,2
1867,5
1868,7
1869,5
1870,9
1871,6
1872,0
1873,7
1874,5
1875,7
1876,9
1877,0
1878,9
1879,5
1880,3
1881,2
1882,2
1883,5
1884,5
1885,9
1886,4
1887,8
1888,4
1889,3
1890,0
1891,6
1892,6
1893,8
1894,8
1895,9
1896,5
1897,8
1898,3
1899,3
1900,2
1901,1
1902,3
1903,8
1904,4
1905,0
1906,0
1907,9
1908,6
1909,4
1910,2
1911,2
1912,3
1913,8
1914,6
1915,3
1916,9
1917,4
1918,8
1919,3
1920,6
1921,6
1922,2
1923,5
1924,4
1925,0
1926,2
1927,6
1928,2
1929,1
1930,7
1931,5
1932,1
1933,2
1934,1
1935,2
1936,0
1937,2
1938,3
1939,0
1940,2
1941,7
1942,1
1943,9
1944,0
1945,4
1946,5
1947,8
1948,3
1949,8
1950,8
1951,3
1952,2
1953,2
1954,9
1955,1
1956,6
1957,0
1958,0
1959,8
1960,3
1961,8
1962,2
1963,6
1964,7
1965,2
1966,2
1967,5
1968,0
1969,3
1970,0
1971,2
1972,8
1973,4
1974,8
1975,7
1976,5
1977,4
1978,2
1979,9
1980,7
1981,3
1982,7
1983,0
1984,4
1985,5
1986,8
1987,2
1988,5
1989,2
1990,5
1991,3
1992,7
1993,4
1994,9
1995,3
1996,6
1997,7
1998,8
1999,9
2000,0
2001,7
2002,9
2003,6
2004,9
2005,5
2006,8
2007,3
2008,2
2009,5
2010,8
2011,6
2012,6
2013,4
2014,8
2015,4
2016,1
2017,3
2018,0
2019,8
2020,4
2021,1
2022,5
2023,4
2024,9
2025,8
2026,5
2027,0
2028,8
2029,1
2030,1
2031,5
2032,2
2033,3
2034,4
2035,7
2036,1
2037,6
2038,8
2039,8
2040,7
2041,4
2042,2
2043,1
2044,2
2045,1
2046,2
2047,0
2048,3
2049,6
2050,8
2051,6
2052,2
2053,8
2054,6
2055,4
2056,3
2057,8
2058,3
2059,2
2060,7
2061,4
2062,4
2063,5
2064,5
2065,4
2066,0
2067,3
2068,6
2069,3
2070,9
2071,3
2072,5
2073,5
2074,4
2075,8
2076,7
2077,5
2078,2
2079,5
2080,0
2081,9
2082,0
2083,9
2084,0
2085,6
2086,4
2087,9
2088,5
2089,6
2090,8
2091,5
2092,7
2093,0
2094,3
2095,7
2096,1
2097,1
2098,6
2099,0
2100,8
2101,3
2102,2
2103,2
2104,9
2105,4
2106,3
2107,9
2108,9
2109,1
2110,3
2111,3
2112,9
2113,8
2114,8
2115,3
2116,2
2117,8
2118,5
2119,7
2120,4
2121,5
2122,7
2123,3
2124,4
2125,4
2126,9
2127,6
2128,3
2129,8
2130,3
2131,2
2132,1
2133,8
2134,6
2135,6
2136,5
2137,0
2138,0
2139,7
2140,9
2141,7
2142,0
2143,0
2144,0
2145,1
2146,3
2147,6
2148,0
2149,1
2150,8
2151,0
2152,5
2153,1
2154,9
2155,7
2156,3
2157,0
2158,2
2159,2
2160,9
2161,4
2162,6
2163,4
2164,9
2165,3
2166,2
2167,6
2168,0
2169,9
2170,4
2171,7
2172,9
2173,1
2174,9
2175,3
2176,6
2177,5
2178,9
2179,1
2180,7
2181,3
2182,7
2183,6
2184,3
2185,7
2186,7
2187,7
2188,3
2189,8
2190,3
2191,3
2192,7
2193,9
2194,7
2195,1
2196,1
2197,4
2198,2
2199,7
2200,5
2201,8
2202,2
2203,3
2204,1
2205,0
2206,4
2207,5
2208,0
2209,6
2210,0
2211,5
2212,7
2213,5
2214,8
2215,1
2216,5
2217,0
2218,9
2219,1
2220,2
2221,8
2222,4
2223,8
2224,3
2225,9
2226,2
2227,7
2228,2
2229,5
2230,3
2231,5
2232,8
2233,4
2234,2
2235,9
2236,6
2237,9
2238,7
2239,2
2240,8
2241,7
2242,7
2243,5
2244,4
2245,3
2246,1
2247,4
2248,1
2249,0
2250,4
2251,5
2252,3
2253,3
2254,6
2255,8
2256,8
2257,0
2258,4
2259,8
2260,9
2261,5
2262,6
2263,1
2264,1
2265,2
2266,1
2267,9
2268,3
2269,1
2270,6
2271,4
2272,6
2273,4
2274,1
2275,6
2276,2
2277,6
2278,7
2279,3
2280,7
2281,0
2282,3
2283,1
2284,3
2285,2
2286,6
2287,1
2288,3
2289,4
2290,8
2291,1
2292,1
2293,5
2294,8
2295,1
2296,1
2297,0
2298,4
2299,7
2300,6
2301,0
2302,5
2303,3
2304,3
2305,0
2306,9
2307,3
2308,5
2309,7
2310,3
2311,2
2312,9
2313,7
2314,5
2315,3
2316,9
2317,6
2318,6
2319,9
2320,6
2321,2
2322,9
2323,8
2324,0
2325,7
2326,5
2327,2
2328,7
2329,5
2330,8
2331,3
2332,0
2333,0
2334,5
2335,3
2336,5
2337,3
2338,4
2339,3
2340,2
2341,8
2342,9
2343,4
2344,2
2345,5
2346,6
2347,7
2348,9
2349,4
2350,9
2351,4
2352,2
2353,6
2354,8
2355,2
2356,7
2357,5
2358,3
2359,7
2360,3
2361,5
2362,9
2363,3
2364,4
2365,8
2366,0
2367,8
2368,4
2369,2
2370,2
2371,5
2372,9
2373,7
2374,2
2375,5
2376,7
2377,1
2378,0
2379,9
2380,8
2381,4
2382,6
2383,2
2384,1
2385,7
2386,1
2387,3
2388,5
2389,5
2390,7
2391,0
2392,5
2393,7
2394,2
2395,4
2396,3
2397,7
2398,6
2399,2
2400,6
2401,2
2402,4
2403,9
2404,1
2405,7
2406,8
2407,2
2408,5
2409,4
2410,4
2411,4
2412,2
2413,9
2414,2
2415,4
2416,2
2417,5
2418,6
2419,0
2420,6
2421,8
2422,2
2423,3
2424,3
2425,3
2426,2
2427,6
2428,6
2429,8
2430,2
2431,3
2432,8
2433,3
2434,3
2435,7
2436,5
2437,4
2438,8
2439,9
2440,6
2441,1
2442,7
2443,4
2444,9
2445,0
2446,2
2447,0
2448,1
2449,9
2450,9
2451,2
2452,4
2453,4
2454,8
2455,1
2456,3
2457,1
2458,6
2459,7
2460,9
2461,8
2462,3
2463,0
2464,8
2465,0
2466,2
2467,3
2468,6
2469,3
2470,7
2471,6
2472,3
2473,3
2474,1
2475,7
2476,7
2477,3
2478,7
2479,6
2480,1
2481,7
2482,6
2483,6
2484,5
2485,5
2486,3
2487,4
2488,4
2489,9
2490,2
2491,5
2492,4
2493,2
2494,9
2495,9
2496,1
2497,1
2498,2
2499,6
2500,2
2501,7
2502,8
2503,3
2504,3
2505,9
2506,0
2507,5
2508,6
2509,0
2510,4
2511,7
2512,5
2513,3
2514,9
2515,1
2516,9
2517,7
2518,9
2519,4
2520,3
2521,0
2522,5
2523,6
2524,7
2525,4
2526,8
2527,2
2528,7
2529,3
2530,3
2531,2
2532,0
2533,5
2534,7
2535,2
2536,1
2537,9
2538,0
2539,7
2540,0
2541,6
2542,3
2543,7
2544,7
2545,5
2546,1
2547,4
2548,8
2549,9
2550,0
2551,5
2552,2
2553,8
2554,8
2555,6
2556,4
2557,7
2558,4
2559,3
2560,7
2561,8
2562,9
2563,2
2564,4
2565,1
2566,9
2567,2
2568,9
2569,7
2570,7
2571,1
2572,7
2573,9
2574,3
2575,6
2576,2
2577,9
2578,0
2579,7
2580,7
2581,5
2582,1
2583,9
2584,8
2585,1
2586,2
2587,6
2588,3
2589,7
2590,5
2591,6
2592,3
2593,7
2594,7
2595,6
2596,0
2597,9
2598,8
2599,6
2600,0
2601,9
2602,8
2603,5
2604,3
2605,8
2606,6
2607,3
2608,5
2609,0
2610,4
2611,5
2612,4
2613,3
2614,2
2615,4
2616,5
2617,6
2618,5
2619,7
2620,6
2621,8
2622,3
2623,8
2624,2
2625,3
2626,1
2627,5
2628,7
2629,8
2630,6
2631,7
2632,8
2633,5
2634,2
2635,2
2636,6
2637,8
2638,6
2639,6
2640,8
2641,5
2642,1
2643,8
2644,9
2645,2
2646,5
2647,4
2648,7
2649,6
2650,5
2651,4
2652,9
2653,0
2654,1
2655,3
2656,8
2657,6
2658,0
2659,7
2660,1
2661,7
2662,4
2663,8
2664,0
2665,0
2666,9
2667,2
2668,5
2669,3
2670,9
2671,4
2672,3
2673,5
2674,4
2675,3
2676,2
2677,4
2678,2
2679,6
2680,0
2681,2
2682,1
2683,5
2684,3
2685,5
2686,5
2687,3
2688,9
2689,3
2690,2
2691,2
2692,0
2693,3
2694,9
2695,4
2696,8
2697,7
2698,0
2699,0
2700,7
2701,3
2702,3
2703,8
2704,4
2705,5
2706,4
2707,1
2708,8
2709,8
2710,7
2711,6
2712,1
2713,4
2714,6
2715,6
2716,2
2717,5
2718,8
2719,4
2720,6
2721,4
2722,6
2723,5
2724,1
2725,9
2726,2
2727,8
2728,7
2729,6
2730,7
2731,6
2732,1
2733,6
2734,5
2735,5
2736,8
2737,4
2738,2
2739,8
2740,0
2741,4
2742,2
2743,3
2744,5
2745,9
2746,2
2747,4
2748,8
2749,5
2750,4
2751,5
2752,7
2753,1
2754,1
2755,3
2756,9
2757,0
2758,0
2759,8
2760,4
2761,3
2762,6
2763,4
2764,0
2765,0
2766,3
2767,3
2768,1
2769,3
2770,5
2771,8
2772,4
2773,3
2774,6
2775,7
2776,4
2777,8
2778,3
2779,6
2780,5
2781,9
2782,1
2783,1
2784,3
2785,1
2786,6
2787,7
2788,1
2789,7
2790,5
2791,7
2792,7
2793,3
2794,4
2795,3
2796,4
2797,1
2798,7
2799,9
2800,3
2801,3
2802,3
2803,3
2804,6
2805,4
2806,6
2807,2
2808,2
2809,5
2810,6
2811,9
2812,3
2813,0
2814,7
2815,4
2816,3
2817,7
2818,6
2819,9
2820,0
2821,9
2822,6
2823,4
2824,3
2825,1
2826,1
2827,7
2828,8
2829,4
2830,4
2831,3
2832,2
2833,6
2834,3
2835,0
2836,4
2837,9
2838,6
2839,0
2840,1
2841,4
2842,2
2843,0
2844,7
2845,2
2846,7
2847,9
2848,7
2849,6
2850,7
2851,9
2852,4
2853,9
2854,5
2855,8
2856,6
2857,1
2858,6
2859,7
2860,9
2861,0
2862,4
2863,6
2864,3
2865,4
2866,0
2867,4
2868,6
2869,3
2870,1
2871,8
2872,3
2873,3
2874,5
2875,8
2876,0
2877,2
2878,3
2879,7
2880,6
2881,8
2882,7
2883,7
2884,3
2885,3
2886,5
2887,6
2888,8
2889,3
2890,5
2891,9
2892,5
2893,3
2894,9
2895,0
2896,7
2897,6
2898,8
2899,6
2900,8
2901,6
2902,2
2903,9
2904,0
2905,4
2906,2
2907,6
2908,0
2909,5
2910,0
2911,9
2912,3
2913,4
2914,0
2915,1
2916,3
2917,3
2918,3
2919,3
2920,1
2921,9
2922,4
2923,8
2924,6
2925,8
2926,5
2927,1
2928,0
2929,0
2930,5
2931,9
2932,3
2933,7
2934,1
2935,8
2936,0
2937,4
2938,9
2939,1
2940,8
2941,2
2942,9
2943,3
2944,3
2945,6
2946,0
2947,8
2948,2
2949,6
2950,7
2951,0
2952,5
2953,9
2954,6
2955,9
2956,0
2957,9
2958,2
2959,2
2960,7
2961,8
2962,3
2963,0
2964,9
2965,8
2966,6
2967,4
2968,2
2969,8
2970,0
2971,9
2972,3
2973,8
2974,0
2975,7
2976,7
2977,9
2978,3
2979,4
2980,4
2981,0
2982,8
2983,4
2984,3
2985,4
2986,3
2987,2
2988,7
2989,6
2990,9
2991,5
2992,0
2993,4
2994,3
2995,7
2996,8
2997,7
