,0
1090,3
1091,0
1092,4
1093,4
1094,8
1095,4
1096,8
1097,8
1098,2
1099,3
1100,4
1101,3
1102,2
1103,4
1104,0
1105,8
1106,2
1107,7
1108,1
1109,8
1110,5
1111,7
1112,6
1113,3
1114,1
1115,7
1116,9
1117,2
1118,7
1119,7
1120,0
1121,2
1122,2
1123,7
1124,7
1125,2
1126,2
1127,1
1128,6
1129,3
1130,9
1131,9
1132,4
1133,7
1134,8
1135,9
1136,2
1137,4
1138,9
1139,0
1140,9
1141,8
1142,9
1143,4
1144,5
1145,9
1146,3
1147,0
1148,8
1149,6
1150,6
1151,5
1152,0
1153,3
1154,7
1155,7
1156,2
1157,0
1158,4
1159,6
1160,7
1161,3
1162,3
1163,8
1164,4
1165,3
1166,6
1167,7
1168,3
1169,9
1170,8
1171,7
1172,2
1173,5
1174,1
1175,9
1176,0
1177,3
1178,9
1179,9
1180,8
1181,2
1182,4
1183,9
1184,7
1185,7
1186,2
1187,0
1188,1
1189,0
1190,5
1191,3
1192,0
1193,4
1194,6
1195,5
1196,6
1197,1
1198,7
1199,7
1200,9
1201,2
1202,7
1203,4
1204,6
1205,6
1206,9
1207,8
1208,4
1209,2
1210,2
1211,9
1212,8
1213,4
1214,7
1215,7
1216,6
1217,1
1218,2
1219,0
1220,2
1221,4
1222,1
1223,8
1224,4
1225,1
1226,3
1227,9
1228,9
1229,6
1230,1
1231,2
1232,6
1233,6
1234,7
1235,4
1236,3
1237,9
1238,5
1239,6
1240,2
1241,5
1242,1
1243,2
1244,5
1245,3
1246,0
1247,9
1248,3
1249,8
1250,7
1251,9
1252,7
1253,0
1254,0
1255,1
1256,9
1257,4
1258,7
1259,5
1260,4
1261,5
1262,5
1263,8
1264,4
1265,2
1266,1
1267,7
1268,7
1269,6
1270,5
1271,5
1272,4
1273,2
1274,9
1275,3
1276,8
1277,9
1278,6
1279,7
1280,3
1281,6
1282,9
1283,6
1284,5
1285,6
1286,1
1287,7
1288,1
1289,1
1290,4
1291,3
1292,2
1293,3
1294,1
1295,7
1296,9
1297,6
1298,9
1299,4
1300,4
1301,4
1302,3
1303,4
1304,6
1305,9
1306,3
1307,0
1308,9
1309,7
1310,3
1311,6
1312,6
1313,1
1314,9
1315,3
1316,4
1317,8
1318,3
1319,8
1320,0
1321,1
1322,4
1323,1
1324,1
1325,4
1326,2
1327,9
1328,6
1329,2
1330,0
1331,0
1332,0
1333,9
1334,1
1335,0
1336,1
1337,5
1338,0
1339,5
1340,0
1341,9
1342,4
1343,3
1344,5
1345,9
1346,3
1347,5
1348,4
1349,7
1350,9
1351,4
1352,2
1353,2
1354,6
1355,1
1356,6
1357,5
1358,3
1359,0
1360,3
1361,1
1362,3
1363,3
1364,4
1365,0
1366,7
1367,7
1368,4
1369,4
1370,9
1371,0
1372,3
1373,8
1374,3
1375,3
1376,0
1377,5
1378,0
1379,3
1380,8
1381,1
1382,9
1383,2
1384,7
1385,4
1386,2
1387,8
1388,0
1389,5
1390,3
1391,5
1392,3
1393,1
1394,4
1395,1
1396,8
1397,5
1398,2
1399,9
1400,3
1401,3
1402,9
1403,5
1404,0
1405,5
1406,8
1407,0
1408,5
1409,3
1410,8
1411,1
1412,2
1413,2
1414,4
1415,9
1416,5
1417,7
1418,1
1419,3
1420,1
1421,4
1422,7
1423,1
1424,2
1425,4
1426,4
1427,6
1428,6
1429,5
1430,7
1431,4
1432,5
1433,4
1434,8
1435,6
1436,7
1437,7
1438,4
1439,7
1440,7
1441,4
1442,6
1443,6
1444,3
1445,1
1446,9
1447,0
1448,2
1449,0
1450,5
1451,2
1452,2
1453,4
1454,0
1455,7
1456,7
1457,0
1458,7
1459,1
1460,1
1461,4
1462,7
1463,5
1464,7
1465,1
1466,3
1467,4
1468,7
1469,0
1470,1
1471,2
1472,7
1473,6
1474,7
1475,1
1476,3
1477,5
1478,6
1479,4
1480,1
1481,8
1482,4
1483,2
1484,5
1485,5
1486,0
1487,0
1488,1
1489,9
1490,8
1491,0
1492,2
1493,7
1494,4
1495,6
1496,6
1497,9
1498,3
1499,4
1500,3
1501,2
1502,4
1503,6
1504,2
1505,0
1506,5
1507,5
1508,5
1509,6
1510,8
1511,1
1512,5
1513,7
1514,4
1515,4
1516,7
1517,7
1518,1
1519,3
1520,0
1521,1
1522,2
1523,5
1524,8
1525,2
1526,9
1527,8
1528,2
1529,7
1530,3
1531,9
1532,6
1533,4
1534,6
1535,1
1536,0
1537,9
1538,9
1539,6
1540,7
1541,5
1542,5
1543,1
1544,9
1545,1
1546,1
1547,2
1548,7
1549,0
1550,8
1551,2
1552,1
1553,4
1554,2
1555,1
1556,6
1557,2
1558,4
1559,6
1560,2
1561,6
1562,3
1563,5
1564,1
1565,5
1566,3
1567,1
1568,3
1569,3
1570,3
1571,2
1572,6
1573,1
1574,3
1575,4
1576,2
1577,6
1578,1
1579,8
1580,9
1581,9
1582,5
1583,4
1584,4
1585,5
1586,1
1587,1
1588,3
1589,9
1590,9
1591,9
1592,4
1593,1
1594,4
1595,9
1596,9
1597,0
1598,6
1599,5
1600,3
1601,6
1602,2
1603,8
1604,6
1605,8
1606,5
1607,7
1608,1
1609,7
1610,0
1611,3
1612,2
1613,1
1614,1
1615,6
1616,0
1617,7
1618,3
1619,7
1620,3
1621,2
1622,6
1623,2
1624,3
1625,4
1626,6
1627,1
1628,7
1629,5
1630,4
1631,5
1632,6
1633,8
1634,1
1635,2
1636,3
1637,2
1638,6
1639,4
1640,5
1641,0
1642,4
1643,4
1644,6
1645,4
1646,9
1647,0
1648,6
1649,6
1650,4
1651,4
1652,3
1653,0
1654,4
1655,6
1656,4
1657,9
1658,5
1659,9
1660,6
1661,3
1662,5
1663,6
1664,0
1665,0
1666,3
1667,6
1668,9
1669,9
1670,3
1671,1
1672,8
1673,8
1674,5
1675,4
1676,8
1677,7
1678,3
1679,1
1680,9
1681,6
1682,7
1683,5
1684,8
1685,5
1686,8
1687,3
1688,1
1689,6
1690,0
1691,7
1692,0
1693,7
1694,3
1695,7
1696,0
1697,9
1698,9
1699,7
1700,8
1701,6
1702,6
1703,7
1704,3
1705,2
1706,1
1707,9
1708,1
1709,1
1710,4
1711,6
1712,3
1713,6
1714,5
1715,5
1716,1
1717,6
1718,8
1719,3
1720,2
1721,2
1722,3
1723,7
1724,0
1725,2
1726,7
1727,1
1728,6
1729,1
1730,5
1731,3
1732,6
1733,1
1734,4
1735,4
1736,1
1737,4
1738,5
1739,2
1740,2
1741,0
1742,7
1743,6
1744,9
1745,2
1746,1
1747,4
1748,2
1749,3
1750,1
1751,8
1752,0
1753,4
1754,6
1755,4
1756,1
1757,7
1758,4
1759,9
1760,7
1761,4
1762,7
1763,2
1764,3
1765,5
1766,4
1767,0
1768,9
1769,2
1770,0
1771,0
1772,9
1773,8
1774,4
1775,2
1776,1
1777,7
1778,7
1779,3
1780,3
1781,7
1782,1
1783,3
1784,5
1785,1
1786,9
1787,3
1788,7
1789,6
1790,0
1791,3
1792,9
1793,7
1794,1
1795,0
1796,2
1797,2
1798,8
1799,3
1800,4
1801,3
1802,0
1803,2
1804,3
1805,9
1806,5
1807,9
1808,0
1809,1
1810,3
1811,1
1812,4
1813,1
1814,3
1815,8
1816,0
1817,8
1818,3
1819,8
1820,7
1821,2
1822,6
1823,7
1824,0
1825,7
1826,0
1827,7
1828,4
1829,3
1830,8
1831,2
1832,7
1833,3
1834,2
1835,9
1836,2
1837,9
1838,2
1839,4
1840,9
1841,3
1842,2
1843,5
1844,5
1845,5
1846,9
1847,9
1848,5
1849,1
1850,3
1851,0
1852,6
1853,9
1854,6
1855,6
1856,3
1857,3
1858,2
1859,2
1860,8
1861,7
1862,5
1863,8
1864,9
1865,5
1866,8
1867,0
1868,3
1869,4
1870,3
1871,5
1872,3
1873,3
1874,7
1875,5
1876,8
1877,1
1878,0
1879,4
1880,5
1881,7
1882,5
1883,9
1884,7
1885,9
1886,3
1887,3
1888,1
1889,1
1890,8
1891,3
1892,3
1893,1
1894,7
1895,1
1896,2
1897,7
1898,6
1899,0
1900,0
1901,1
1902,6
1903,0
1904,2
1905,3
1906,1
1907,8
1908,5
1909,8
1910,5
1911,8
1912,9
1913,4
1914,8
1915,3
1916,4
1917,6
1918,8
1919,8
1920,9
1921,3
1922,2
1923,4
1924,2
1925,9
1926,6
1927,1
1928,6
1929,9
1930,4
1931,6
1932,9
1933,4
1934,6
1935,3
1936,3
1937,0
1938,8
1939,9
1940,3
1941,6
1942,4
1943,8
1944,3
1945,1
1946,2
1947,6
1948,3
1949,9
1950,3
1951,5
1952,3
1953,6
1954,5
1955,6
1956,4
1957,7
1958,3
1959,9
1960,7
1961,4
1962,9
1963,6
1964,1
1965,5
1966,4
1967,5
1968,5
1969,3
1970,4
1971,3
1972,3
1973,6
1974,1
1975,5
1976,6
1977,3
1978,9
1979,3
1980,0
1981,4
1982,5
1983,7
1984,0
1985,3
1986,4
1987,0
1988,8
1989,6
1990,0
1991,1
1992,1
1993,3
1994,6
1995,7
1996,6
1997,0
1998,1
1999,9
2000,2
2001,2
2002,4
2003,8
2004,6
2005,2
2006,7
2007,4
2008,2
2009,0
2010,9
2011,4
2012,9
2013,3
2014,6
2015,8
2016,6
2017,0
2018,6
2019,0
2020,7
2021,6
2022,6
2023,4
2024,6
2025,6
2026,2
2027,3
2028,8
2029,5
2030,3
2031,0
2032,5
2033,5
2034,8
2035,0
2036,7
2037,1
2038,3
2039,8
2040,2
2041,2
2042,0
2043,7
2044,0
2045,3
2046,0
2047,6
2048,0
2049,7
2050,7
2051,7
2052,3
2053,3
2054,8
2055,1
2056,0
2057,3
2058,6
2059,0
2060,8
2061,9
2062,7
2063,9
2064,0
2065,7
2066,3
2067,4
2068,3
2069,0
2070,5
2071,7
2072,4
2073,1
2074,9
2075,7
2076,8
2077,9
2078,7
2079,3
2080,4
2081,0
2082,1
2083,2
2084,5
2085,7
2086,7
2087,9
2088,3
2089,4
2090,2
2091,4
2092,8
2093,9
2094,7
2095,0
2096,7
2097,2
2098,8
2099,0
2100,7
2101,2
2102,3
2103,6
2104,0
2105,2
2106,5
2107,5
2108,5
2109,3
2110,4
2111,4
2112,7
2113,2
2114,4
2115,1
2116,3
2117,9
2118,9
2119,3
2120,9
2121,1
2122,0
2123,2
2124,3
2125,2
2126,9
2127,3
2128,4
2129,8
2130,7
2131,6
2132,2
2133,7
2134,1
2135,4
2136,3
2137,6
2138,5
2139,8
2140,5
2141,4
2142,7
2143,7
2144,3
2145,5
2146,3
2147,5
2148,4
2149,4
2150,9
2151,7
2152,8
2153,5
2154,0
2155,8
2156,0
2157,3
2158,1
2159,7
2160,7
2161,8
2162,9
2163,6
2164,5
2165,6
2166,3
2167,2
2168,4
2169,9
2170,1
2171,1
2172,3
2173,8
2174,5
2175,3
2176,4
2177,3
2178,4
2179,3
2180,7
2181,9
2182,7
2183,2
2184,8
2185,9
2186,4
2187,4
2188,4
2189,4
2190,8
2191,7
2192,4
2193,8
2194,7
2195,7
2196,0
2197,3
2198,3
2199,2
2200,5
2201,5
2202,0
2203,4
2204,2
2205,1
2206,1
2207,1
2208,0
2209,3
2210,0
2211,5
2212,8
2213,0
2214,8
2215,8
2216,6
2217,5
2218,9
2219,8
2220,9
2221,9
2222,1
2223,4
2224,4
2225,9
2226,8
2227,1
2228,6
2229,1
2230,3
2231,3
2232,3
2233,2
2234,0
2235,7
2236,8
2237,2
2238,9
2239,0
2240,4
2241,4
2242,1
2243,7
2244,0
2245,5
2246,2
2247,4
2248,5
2249,9
2250,4
2251,3
2252,8
2253,0
2254,3
2255,7
2256,1
2257,3
2258,5
2259,1
2260,2
2261,7
2262,5
2263,6
2264,8
2265,6
2266,1
2267,2
2268,8
2269,8
2270,2
2271,3
2272,8
2273,2
2274,8
2275,6
2276,5
2277,3
2278,3
2279,6
2280,9
2281,5
2282,4
2283,0
2284,6
2285,9
2286,4
2287,5
2288,8
2289,6
2290,8
2291,2
2292,7
2293,5
2294,2
2295,2
2296,7
2297,7
2298,2
2299,6
2300,7
2301,7
2302,4
2303,4
2304,3
2305,8
2306,9
2307,0
2308,8
2309,3
2310,2
2311,4
2312,3
2313,8
2314,6
2315,8
2316,4
2317,2
2318,9
2319,7
2320,9
2321,0
2322,3
2323,6
2324,7
2325,6
2326,6
2327,8
2328,5
2329,4
2330,5
2331,7
2332,5
2333,7
2334,9
2335,9
2336,8
2337,9
2338,9
2339,9
2340,1
2341,2
2342,3
2343,5
2344,2
2345,8
2346,4
2347,7
2348,0
2349,3
2350,1
2351,2
2352,3
2353,6
2354,4
2355,3
2356,0
2357,4
2358,4
2359,0
2360,6
2361,2
2362,6
2363,2
2364,5
2365,3
2366,4
2367,4
2368,1
2369,4
2370,5
2371,5
2372,1
2373,0
2374,7
2375,5
2376,2
2377,0
2378,0
2379,0
2380,3
2381,7
2382,4
2383,1
2384,8
2385,0
2386,5
2387,9
2388,1
2389,6
2390,9
2391,3
2392,9
2393,9
2394,6
2395,4
2396,3
2397,8
2398,3
2399,3
2400,3
2401,3
2402,8
2403,5
2404,6
2405,2
2406,6
2407,7
2408,8
2409,2
2410,0
2411,8
2412,9
2413,0
2414,1
2415,7
2416,3
2417,6
2418,3
2419,0
2420,4
2421,8
2422,3
2423,6
2424,9
2425,0
2426,0
2427,5
2428,5
2429,6
2430,1
2431,6
2432,1
2433,0
2434,6
2435,3
2436,6
2437,6
2438,1
2439,9
2440,3
2441,0
2442,4
2443,3
2444,6
2445,5
2446,6
2447,3
2448,6
2449,9
2450,1
2451,1
2452,3
2453,8
2454,5
2455,6
2456,8
2457,9
2458,0
2459,7
2460,2
2461,4
2462,1
2463,4
2464,9
2465,3
2466,7
2467,3
2468,6
2469,7
2470,8
2471,1
2472,9
2473,0
2474,4
2475,9
2476,4
2477,9
2478,5
2479,4
2480,3
2481,0
2482,6
2483,1
2484,8
2485,2
2486,0
2487,4
2488,6
2489,7
2490,4
2491,3
2492,1
2493,7
2494,7
2495,1
2496,6
2497,9
2498,9
2499,9
2500,9
2501,3
2502,5
2503,3
2504,7
2505,3
2506,3
2507,2
2508,9
2509,0
2510,6
2511,8
2512,2
2513,2
2514,3
2515,9
2516,3
2517,7
2518,1
2519,5
2520,2
2521,1
2522,9
2523,3
2524,2
2525,0
2526,7
2527,4
2528,3
2529,2
2530,7
2531,8
2532,3
2533,9
2534,6
2535,6
2536,6
2537,8
2538,2
2539,1
2540,4
2541,8
2542,5
2543,5
2544,4
2545,8
2546,3
2547,1
2548,1
2549,9
2550,8
2551,4
2552,4
2553,1
2554,1
2555,3
2556,2
2557,2
2558,2
2559,8
2560,1
2561,2
2562,4
2563,6
2564,9
2565,0
2566,5
2567,4
2568,2
2569,9
2570,2
2571,8
2572,2
2573,6
2574,0
2575,2
2576,3
2577,3
2578,4
2579,3
2580,9
2581,2
2582,4
2583,9
2584,0
2585,6
2586,7
2587,2
2588,5
2589,1
2590,1
2591,1
2592,5
2593,9
2594,3
2595,1
2596,2
2597,7
2598,7
2599,5
2600,4
2601,0
2602,1
2603,3
2604,4
2605,7
2606,7
2607,9
2608,3
2609,7
2610,8
2611,4
2612,7
2613,0
2614,0
2615,1
2616,4
2617,7
2618,8
2619,0
2620,1
2621,6
2622,8
2623,0
2624,8
2625,8
2626,1
2627,0
2628,5
2629,0
2630,7
2631,7
2632,3
2633,9
2634,1
2635,9
2636,6
2637,8
2638,8
2639,6
2640,9
2641,5
2642,7
2643,1
2644,7
2645,3
2646,0
2647,6
2648,4
2649,4
2650,1
2651,4
2652,2
2653,8
2654,7
2655,2
2656,7
2657,5
2658,5
2659,2
2660,2
2661,5
2662,9
2663,1
2664,7
2665,8
2666,0
2667,0
2668,9
2669,9
2670,0
2671,6
2672,2
2673,6
2674,9
2675,1
2676,6
2677,0
2678,1
2679,1
2680,1
2681,1
2682,7
2683,0
2684,7
2685,7
2686,3
2687,6
2688,0
2689,1
2690,6
2691,2
2692,8
2693,8
2694,2
2695,5
2696,8
2697,9
2698,6
2699,6
2700,9
2701,0
2702,9
2703,2
2704,7
2705,2
2706,9
2707,0
2708,0
2709,4
2710,7
2711,3
2712,9
2713,6
2714,2
2715,3
2716,1
2717,0
2718,4
2719,6
2720,0
2721,0
2722,0
2723,7
2724,9
2725,3
2726,6
2727,1
2728,0
2729,9
2730,1
2731,5
2732,3
2733,7
2734,4
2735,6
2736,7
2737,0
2738,9
2739,7
2740,9
2741,5
2742,1
2743,5
2744,5
2745,9
2746,4
2747,3
2748,1
2749,9
2750,7
2751,7
2752,3
2753,8
2754,7
2755,1
2756,3
2757,4
2758,2
2759,6
2760,5
2761,6
2762,9
2763,4
2764,0
2765,4
2766,0
2767,4
2768,5
2769,7
2770,2
2771,3
2772,8
2773,4
2774,3
2775,0
2776,6
2777,6
2778,6
2779,4
2780,4
2781,2
2782,4
2783,1
2784,6
2785,6
2786,6
2787,3
2788,2
2789,3
2790,3
2791,7
2792,0
2793,8
2794,9
2795,5
2796,0
2797,9
2798,9
2799,4
2800,9
2801,2
2802,0
2803,5
2804,4
2805,5
2806,4
2807,6
2808,2
2809,7
2810,3
2811,3
2812,5
2813,0
2814,6
2815,2
2816,6
2817,8
2818,5
2819,6
2820,8
2821,3
2822,8
2823,7
2824,1
2825,8
2826,2
2827,2
2828,4
2829,8
2830,1
2831,7
2832,7
2833,9
2834,1
2835,8
2836,7
2837,5
2838,8
2839,3
2840,1
2841,5
2842,3
2843,8
2844,3
2845,8
2846,8
2847,5
2848,4
2849,2
2850,5
2851,6
2852,3
2853,8
2854,5
2855,3
2856,0
2857,6
2858,9
2859,7
2860,2
2861,0
2862,0
2863,4
2864,2
2865,7
2866,3
2867,0
2868,9
2869,4
2870,2
2871,2
2872,8
2873,4
2874,8
2875,5
2876,1
2877,6
2878,5
2879,7
2880,6
2881,7
2882,0
2883,0
2884,4
2885,8
2886,0
2887,4
2888,3
2889,2
2890,6
2891,2
2892,3
2893,3
2894,2
2895,3
2896,1
2897,9
2898,1
2899,9
2900,5
2901,5
2902,6
2903,3
2904,9
2905,4
2906,3
2907,9
2908,7
2909,0
2910,3
2911,0
2912,5
2913,6
2914,4
2915,4
2916,3
2917,7
2918,3
2919,8
2920,0
2921,6
2922,6
2923,9
2924,0
2925,5
2926,2
2927,5
2928,5
2929,5
2930,2
2931,3
2932,6
2933,6
2934,6
2935,2
2936,4
2937,4
2938,9
2939,2
2940,0
2941,7
2942,5
2943,6
2944,6
2945,1
2946,0
2947,1
2948,7
2949,2
2950,0
2951,3
2952,9
2953,0
2954,4
2955,7
2956,2
2957,7
2958,7
2959,3
2960,9
2961,4
2962,2
2963,7
2964,7
2965,3
2966,9
2967,9
2968,6
2969,6
2970,1
2971,8
2972,6
2973,6
2974,4
2975,7
2976,1
2977,5
2978,9
2979,0
2980,1
2981,9
2982,5
2983,6
2984,9
2985,0
2986,3
2987,7
2988,3
2989,6
2990,5
2991,5
2992,6
2993,6
2994,3
2995,4
2996,0
2997,7
